k1_m2,k2_m2,half_trace_x,half_trace_y,stable,qx_principal,qy_principal
-6.365,,-1.3848770318411052,3.848107464946184,False,,
-6.359999999999999,,-1.3838181727158718,3.8457789589937663,False,,
-6.355,,-1.3827592396558783,3.8434505982116303,False,,
-6.35,,-1.3817002326588752,3.8411223825955103,False,,
-6.345000000000001,,-1.3806411517226156,3.838794312141146,False,,
-6.34,,-1.3795819968448506,3.836466386844273,False,,
-6.334999999999999,,-1.3785227680233332,3.8341386067006322,False,,
-6.33,,-1.377463465255816,3.831810971705961,False,,
-6.324999999999999,,-1.3764040885400486,3.829483481855994,False,,
-6.32,,-1.3753446378737861,3.827156137146475,False,,
-6.3149999999999995,,-1.3742851132547782,3.824828937573139,False,,
-6.3100000000000005,,-1.3732255146807768,3.8225018831317232,False,,
-6.305,,-1.3721658421495342,3.8201749738179687,False,,
-6.299999999999999,,-1.371106095658802,3.817848209627611,False,,
-6.295,,-1.3700462752063325,3.8155215905563926,False,,
-6.289999999999999,,-1.3689863807898766,3.813195116600048,False,,
-6.285,,-1.3679264124071855,3.8108687877543193,False,,
-6.279999999999999,,-1.366866370056012,3.8085426040149426,False,,
-6.275,,-1.3658062537341074,3.806216565377659,False,,
-6.27,,-1.3647460634392217,3.8038906718382055,False,,
-6.265000000000001,,-1.3636857991691085,3.8015649233923225,False,,
-6.26,,-1.3626254609215178,3.799239320035749,False,,
-6.254999999999999,,-1.3615650486942013,3.7969138617642235,False,,
-6.25,,-1.3605045624849104,3.794588548573487,False,,
-6.244999999999999,,-1.3594440022913963,3.7922633804592767,False,,
-6.24,,-1.3583833681114101,3.7899383574173333,False,,
-6.234999999999999,,-1.357322659942703,3.7876134794433955,False,,
-6.23,,-1.3562618777830266,3.7852887465332037,False,,
-6.225,,-1.3552010216301316,3.782964158682497,False,,
-6.220000000000001,,-1.3541400914817692,3.780639715887016,False,,
-6.215,,-1.3530790873356895,3.7783154181424985,False,,
-6.209999999999999,,-1.3520180091896448,3.7759912654446866,False,,
-6.205,,-1.350956857041386,3.773667257789321,False,,
-6.199999999999999,,-1.3498956308886627,3.771343395172139,False,,
-6.195,,-1.3488343307292272,3.769019677588883,False,,
-6.1899999999999995,,-1.3477729565608292,3.7666961050352903,False,,
-6.1850000000000005,,-1.3467115083812202,3.7643726775071062,False,,
-6.18,,-1.3456499861881497,3.7620493950000657,False,,
-6.174999999999999,,-1.3445883899793705,3.7597262575099144,False,,
-6.17,,-1.343526719752631,3.757403265032388,False,,
-6.164999999999999,,-1.3424649755056828,3.755080417563229,False,,
-6.16,,-1.3414031572362775,3.7527577150981815,False,,
-6.154999999999999,,-1.3403412649421633,3.7504351576329813,False,,
-6.15,,-1.3392792986210922,3.748112745163372,False,,
-6.145,,-1.3382172582708143,3.7457904776850945,False,,
-6.140000000000001,,-1.33715514388908,3.7434683551938885,False,,
-6.135,,-1.3360929554736392,3.7411463776854954,False,,
-6.129999999999999,,-1.3350306930222429,3.7388245451556568,False,,
-6.125,,-1.3339683565326403,3.736502857600115,False,,
-6.119999999999999,,-1.3329059460025827,3.7341813150146104,False,,
-6.115,,-1.3318434614298202,3.7318599173948854,False,,
-6.109999999999999,,-1.3307809028121018,3.729538664736679,False,,
-6.105,,-1.3297182701471788,3.727217557035736,False,,
-6.1,,-1.3286555634328,3.7248965942877947,False,,
-6.095000000000001,,-1.3275927826667167,3.7225757764886014,False,,
-6.09,,-1.3265299278466771,3.7202551036338924,False,,
-6.084999999999999,,-1.325466998970433,3.717934575719414,False,,
-6.08,,-1.3244039960357337,3.7156141927409063,False,,
-6.074999999999999,,-1.3233409190403282,3.713293954694112,False,,
-6.07,,-1.322277767981967,3.7109738615747743,False,,
-6.0649999999999995,,-1.3212145428583992,3.7086539133786327,False,,
-6.0600000000000005,,-1.3201512436673757,3.706334110101433,False,,
-6.055,,-1.3190878704066447,3.704014451738913,False,,
-6.049999999999999,,-1.3180244230739562,3.701694938286819,False,,
-6.045,,-1.3169609016670605,3.6993755697408934,False,,
-6.039999999999999,,-1.315897306183706,3.6970563460968773,False,,
-6.035,,-1.3148336366216433,3.694737267350514,False,,
-6.029999999999999,,-1.3137698929786201,3.692418333497546,False,,
-6.025,,-1.3127060752523882,3.6900995445337186,False,,
-6.02,,-1.311642183440695,3.6877809004547704,False,,
-6.015000000000001,,-1.3105782175412908,3.6854624012564483,False,,
-6.01,,-1.3095141775519235,3.6831440469344923,False,,
-6.004999999999999,,-1.3084500634703442,3.6808258374846488,False,,
-6.0,,-1.3073858752943006,3.678507772902659,False,,
-5.994999999999999,,-1.3063216130215427,3.676189853184267,False,,
-5.99,,-1.3052572766498187,3.673872078325216,False,,
-5.984999999999999,,-1.3041928661768782,3.67155444832125,False,,
-5.98,,-1.3031283816004706,3.669236963168112,False,,
-5.975,,-1.3020638229183439,3.6669196228615455,False,,
-5.970000000000001,,-1.3009991901282478,3.664602427397296,False,,
-5.965,,-1.2999344832279305,3.6622853767711057,False,,
-5.959999999999999,,-1.2988697022151412,3.659968470978719,False,,
-5.955,,-1.2978048470876287,3.6576517100158785,False,,
-5.949999999999999,,-1.2967399178431411,3.6553350938783313,False,,
-5.945,,-1.2956749144794282,3.6530186225618193,False,,
-5.9399999999999995,,-1.2946098369942374,3.6507022960620876,False,,
-5.9350000000000005,,-1.2935446853853185,3.6483861143748806,False,,
-5.93,,-1.2924794596504192,3.646070077495941,False,,
-5.924999999999999,,-1.2914141597872884,3.6437541854210167,False,,
-5.92,,-1.290348785793674,3.6414384381458484,False,,
-5.914999999999999,,-1.2892833376673254,3.6391228356661838,False,,
-5.91,,-1.2882178154059905,3.6368073779777674,False,,
-5.904999999999999,,-1.2871522190074176,3.6344920650763424,False,,
-5.9,,-1.2860865484693542,3.632176896957654,False,,
-5.895,,-1.2850208037895503,3.6298618736174486,False,,
-5.890000000000001,,-1.2839549849657528,3.6275469950514703,False,,
-5.885,,-1.2828890919957106,3.625232261255464,False,,
-5.879999999999999,,-1.2818231248771705,3.6229176722251744,False,,
-5.875,,-1.280757083607882,3.62060322795635,False,,
-5.869999999999999,,-1.2796909681855926,3.618288928444731,False,,
-5.865,,-1.278624778608051,3.6159747736860677,False,,
-5.859999999999999,,-1.2775585148730038,3.6136607636761022,False,,
-5.855,,-1.2764921769781994,3.6113468984105825,False,,
-5.85,,-1.2754257649213863,3.609033177885252,False,,
-5.845000000000001,,-1.2743592787003122,3.6067196020958594,False,,
-5.84,,-1.273292718312724,3.604406171038148,False,,
-5.834999999999999,,-1.2722260837563693,3.602092884707864,False,,
-5.83,,-1.271159375028998,3.599779743100756,False,,
-5.824999999999999,,-1.2700925921283552,3.597466746212567,False,,
-5.82,,-1.2690257350521903,3.5951538940390453,False,,
-5.8149999999999995,,-1.2679588037982494,3.592841186575936,False,,
-5.8100000000000005,,-1.2668917983642816,3.590528623818987,False,,
-5.805,,-1.2658247187480325,3.588216205763941,False,,
-5.799999999999999,,-1.2647575649472507,3.5859039324065476,False,,
-5.795,,-1.2636903369596841,3.5835918037425545,False,,
-5.789999999999999,,-1.2626230347830787,3.5812798197677047,False,,
-5.785,,-1.2615556584151828,3.5789679804777492,False,,
-5.779999999999999,,-1.2604882078537425,3.57665628586843,False,,
-5.775,,-1.2594206830965071,3.574344735935499,False,,
-5.77,,-1.2583530841412216,3.5720333306746985,False,,
-5.765000000000001,,-1.2572854109856342,3.569722070081778,False,,
-5.76,,-1.256217663627492,3.5674109541524857,False,,
-5.754999999999999,,-1.2551498420645415,3.5650999828825665,False,,
-5.75,,-1.2540819462945305,3.562789156267769,False,,
-5.744999999999999,,-1.2530139763152053,3.5604784743038405,False,,
-5.74,,-1.2519459321243134,3.5581679369865284,False,,
-5.734999999999999,,-1.250877813719601,3.555857544311581,False,,
-5.73,,-1.2498096210988154,3.5535472962747447,False,,
-5.725,,-1.2487413542597035,3.5512371928717674,False,,
-5.720000000000001,,-1.2476730132000111,3.5489272340983975,False,,
-5.715,,-1.2466045979174858,3.546617419950382,False,,
-5.709999999999999,,-1.2455361084098735,3.5443077504234686,False,,
-5.705,,-1.2444675446749223,3.5419982255134075,False,,
-5.699999999999999,,-1.2433989067103774,3.5396888452159447,False,,
-5.695,,-1.2423301945139857,3.5373796095268295,False,,
-5.6899999999999995,,-1.2412614080834938,3.5350705184418096,False,,
-5.6850000000000005,,-1.240192547416648,3.5327615719566334,False,,
-5.68,,-1.239123612511194,3.5304527700670487,False,,
-5.674999999999999,,-1.2380546033648796,3.528144112768805,False,,
-5.67,,-1.2369855199754505,3.5258356000576514,False,,
-5.664999999999999,,-1.2359163623406526,3.523527231929336,False,,
-5.66,,-1.2348471304582325,3.5212190083796067,False,,
-5.654999999999999,,-1.2337778243259365,3.5189109294042136,False,,
-5.65,,-1.2327084439415104,3.5166029949989053,False,,
-5.645,,-1.2316389893027,3.5142952051594287,False,,
-5.640000000000001,,-1.230569460407252,3.5119875598815367,False,,
-5.635,,-1.229499857252912,3.509680059160975,False,,
-5.629999999999999,,-1.2284301798374266,3.5073727029934956,False,,
-5.625,,-1.227360428158541,3.5050654913748454,False,,
-5.619999999999999,,-1.2262906022140014,3.502758424300775,False,,
-5.615,,-1.2252207020015535,3.500451501767034,False,,
-5.609999999999999,,-1.2241507275189427,3.498144723769372,False,,
-5.605,,-1.2230806787639157,3.495838090303538,False,,
-5.6,,-1.2220105557342174,3.4935316013652824,False,,
-5.595000000000001,,-1.2209403584275944,3.4912252569503543,False,,
-5.59,,-1.2198700868417909,3.4889190570545043,False,,
-5.584999999999999,,-1.2187997409745537,3.486613001673481,False,,
-5.58,,-1.217729320823628,3.4843070908030374,False,,
-5.574999999999999,,-1.2166588263867588,3.4820013244389205,False,,
-5.57,,-1.215588257661692,3.479695702576881,False,,
-5.5649999999999995,,-1.214517614646173,3.4773902252126705,False,,
-5.5600000000000005,,-1.2134468973379473,3.475084892342039,False,,
-5.555,,-1.2123761057347595,3.472779703960736,False,,
-5.549999999999999,,-1.2113052398343558,3.4704746600645127,False,,
-5.545,,-1.210234299634481,3.468169760649121,False,,
-5.539999999999999,,-1.20916328513288,3.4658650057103073,False,,
-5.535,,-1.2080921963272986,3.463560395243828,False,,
-5.529999999999999,,-1.2070210332154812,3.4612559292454295,False,,
-5.525,,-1.205949795795174,3.458951607710866,False,,
-5.52,,-1.2048784840641205,3.4566474306358863,False,,
-5.515000000000001,,-1.2038070980200666,3.454343398016242,False,,
-5.51,,-1.2027356376607568,3.4520395098476833,False,,
-5.504999999999999,,-1.201664102983936,3.449735766125963,False,,
-5.5,,-1.20059249398735,3.447432166846833,False,,
-5.494999999999999,,-1.1995208106687423,3.445128712006042,False,,
-5.49,,-1.1984490530258585,3.442825401599345,False,,
-5.484999999999999,,-1.1973772210564428,3.4405222356224905,False,,
-5.48,,-1.1963053147582399,3.438219214071231,False,,
-5.475,,-1.1952333341289951,3.435916336941319,False,,
-5.470000000000001,,-1.1941612791664522,3.4336136042285066,False,,
-5.465,,-1.1930891498683556,3.431311015928543,False,,
-5.459999999999999,,-1.1920169462324508,3.4290085720371826,False,,
-5.455,,-1.1909446682564813,3.426706272550178,False,,
-5.449999999999999,,-1.1898723159381923,3.424404117463279,False,,
-5.445,,-1.188799889275328,3.4221021067722406,False,,
-5.4399999999999995,,-1.1877273882656318,3.419800240472812,False,,
-5.4350000000000005,,-1.1866548129068493,3.4174985185607474,False,,
-5.43,,-1.1855821631967234,3.4151969410318,False,,
-5.424999999999999,,-1.184509439132999,3.4128955078817196,False,,
-5.42,,-1.1834366407134205,3.410594219106261,False,,
-5.414999999999999,,-1.182363767935732,3.4082930747011764,False,,
-5.41,,-1.181290820797677,3.405992074662219,False,,
-5.404999999999999,,-1.1802177992969998,3.4036912189851387,False,,
-5.4,,-1.1791447034314448,3.4013905076656945,False,,
-5.395,,-1.1780715331987555,3.3990899406996333,False,,
-5.390000000000001,,-1.1769982885966757,3.396789518082711,False,,
-5.385,,-1.1759249696229488,3.39448923981068,False,,
-5.379999999999999,,-1.1748515762753198,3.392189105879295,False,,
-5.375,,-1.1737781085515318,3.3898891162843077,False,,
-5.369999999999999,,-1.1727045664493283,3.3875892710214712,False,,
-5.365,,-1.171630949966454,3.3852895700865413,False,,
-5.359999999999999,,-1.1705572591006508,3.3829900134752684,False,,
-5.355,,-1.1694834938496639,3.3806906011834097,False,,
-5.35,,-1.1684096542112359,3.3783913332067157,False,,
-5.345000000000001,,-1.1673357401831108,3.3760922095409427,False,,
-5.34,,-1.1662617517630318,3.373793230181842,False,,
-5.334999999999999,,-1.1651876889487418,3.3714943951251692,False,,
-5.33,,-1.164113551737986,3.369195704366679,False,,
-5.324999999999999,,-1.1630393401285053,3.366897157902124,False,,
-5.32,,-1.1619650541180453,3.3645987557272603,False,,
-5.3149999999999995,,-1.1608906937043475,3.3623004978378397,False,,
-5.3100000000000005,,-1.1598162588851555,3.3600023842296167,False,,
-5.305,,-1.1587417496582129,3.3577044148983486,False,,
-5.299999999999999,,-1.1576671660212627,3.3554065898397876,False,,
-5.295,,-1.1565925079720485,3.3531089090496904,False,,
-5.289999999999999,,-1.1555177755083115,3.3508113725238076,False,,
-5.285,,-1.1544429686277966,3.348513980257899,False,,
-5.279999999999999,,-1.1533680873282457,3.346216732247715,False,,
-5.275,,-1.152293131607402,3.3439196284890125,False,,
-5.27,,-1.1512181014630085,3.3416226689775472,False,,
-5.265000000000001,,-1.1501429968928085,3.339325853709074,False,,
-5.26,,-1.1490678178945433,3.3370291826793474,False,,
-5.254999999999999,,-1.1479925644659565,3.334732655884121,False,,
-5.25,,-1.146917236604791,3.3324362733191535,False,,
-5.244999999999999,,-1.1458418343087895,3.3301400349801993,False,,
-5.24,,-1.1447663575756941,3.327843940863013,False,,
-5.234999999999999,,-1.1436908064032476,3.32554799096335,False,,
-5.23,,-1.1426151807891922,3.3232521852769663,False,,
-5.225,,-1.1415394807312707,3.3209565237996177,False,,
-5.220000000000001,,-1.1404637062272258,3.3186610065270608,False,,
-5.215,,-1.1393878572747986,3.3163656334550495,False,,
-5.209999999999999,,-1.138311933871733,3.3140704045793417,False,,
-5.205,,-1.1372359360157707,3.311775319895692,False,,
-5.199999999999999,,-1.1361598637046537,3.309480379399858,False,,
-5.195,,-1.135083716936125,3.3071855830875965,False,,
-5.1899999999999995,,-1.1340074957079254,3.3048909309546595,False,,
-5.1850000000000005,,-1.1329312000177985,3.3025964229968094,False,,
-5.18,,-1.1318548298634852,3.3003020592097982,False,,
-5.174999999999999,,-1.1307783852427278,3.298007839589384,False,,
-5.17,,-1.1297018661532685,3.295713764131322,False,,
-5.164999999999999,,-1.1286252725928498,3.293419832831371,False,,
-5.16,,-1.127548604559213,3.291126045685287,False,,
-5.154999999999999,,-1.1264718620500997,3.2888324026888265,False,,
-5.15,,-1.1253950450632522,3.2865389038377475,False,,
-5.145,,-1.1243181535964117,3.284245549127805,False,,
-5.140000000000001,,-1.1232411876473207,3.281952338554758,False,,
-5.135,,-1.1221641472137205,3.2796592721143623,False,,
-5.129999999999999,,-1.1210870322933526,3.277366349802376,False,,
-5.125,,-1.1200098428839589,3.2750735716145565,False,,
-5.119999999999999,,-1.1189325789832805,3.27278093754666,False,,
-5.115,,-1.1178552405890598,3.270488447594446,False,,
-5.109999999999999,,-1.116777827699037,3.26819610175367,False,,
-5.105,,-1.1157003403109549,3.2659039000200907,False,,
-5.1,,-1.1146227784225538,3.263611842389466,False,,
-5.095000000000001,,-1.1135451420315756,3.261319928857553,False,,
-5.09,,-1.1124674311357616,3.2590281594201107,False,,
-5.084999999999999,,-1.111389645732853,3.2567365340728953,False,,
-5.08,,-1.1103117858205906,3.2544450528116666,False,,
-5.074999999999999,,-1.1092338513967155,3.2521537156321827,False,,
-5.07,,-1.1081558424589706,3.2498625225302016,False,,
-5.0649999999999995,,-1.1070777590050946,3.247571473501479,False,,
-5.0600000000000005,,-1.1059996010328301,3.2452805685417774,False,,
-5.055,,-1.1049213685399168,3.242989807646852,False,,
-5.049999999999999,,-1.1038430615240962,3.240699190812461,False,,
-5.045,,-1.1027646799831103,3.2384087180343677,False,,
-5.039999999999999,,-1.1016862239146983,3.2361183893083254,False,,
-5.035,,-1.1006076933166025,3.2338282046300977,False,,
-5.029999999999999,,-1.0995290881865627,3.231538163995439,False,,
-5.025,,-1.0984504085223201,3.229248267400111,False,,
-5.02,,-1.0973716543216148,3.226958514839871,False,,
-5.015000000000001,,-1.096292825582188,3.2246689063104794,False,,
-5.01,,-1.0952139223017805,3.2223794418076945,False,,
-5.004999999999999,,-1.0941349444781316,3.220090121327276,False,,
-5.0,,-1.0930558921089837,3.217800944864984,False,,
-4.994999999999999,,-1.0919767651920758,3.215511912416576,False,,
-4.99,,-1.0908975637251495,3.213223023977814,False,,
-4.984999999999999,,-1.0898182877059437,3.2109342795444547,False,,
-4.98,,-1.0887389371322005,3.20864567911226,False,,
-4.975,,-1.0876595120016586,3.2063572226769885,False,,
-4.970000000000001,,-1.086580012312059,3.2040689102343993,False,,
-4.965,,-1.0855004380611422,3.201780741780255,False,,
-4.959999999999999,,-1.0844207892466473,3.199492717310312,False,,
-4.955,,-1.0833410658663163,3.197204836820335,False,,
-4.949999999999999,,-1.0822612679178873,3.1949171003060783,False,,
-4.945,,-1.0811813953991016,3.192629507763308,False,,
-4.9399999999999995,,-1.0801014483076985,3.1903420591877785,False,,
-4.9350000000000005,,-1.079021426641419,3.1880547545752567,False,,
-4.93,,-1.0779413303980014,3.185767593921496,False,,
-4.924999999999999,,-1.076861159575187,3.1834805772222627,False,,
-4.92,,-1.0757809141707149,3.1811937044733147,False,,
-4.914999999999999,,-1.074700594182325,3.1789069756704134,False,,
-4.91,,-1.0736201996077575,3.17662039080932,False,,
-4.904999999999999,,-1.0725397304447513,3.174333949885792,False,,
-4.9,,-1.0714591866910466,3.1720476528955963,False,,
-4.895,,-1.070378568344383,3.1697614998344887,False,,
-4.890000000000001,,-1.0692978754025002,3.167475490698234,False,,
-4.885,,-1.0682171078631368,3.16518962548259,False,,
-4.879999999999999,,-1.0671362657240335,3.1629039041833202,False,,
-4.875,,-1.0660553489829292,3.160618326796185,False,,
-4.869999999999999,,-1.0649743576375625,3.1583328933169454,False,,
-4.865,,-1.0638932916856745,3.156047603741365,False,,
-4.859999999999999,,-1.062812151125003,3.153762458065203,False,,
-4.855,,-1.061730935953288,3.151477456284223,False,,
-4.85,,-1.0606496461682688,3.149192598394185,False,,
-4.845000000000001,,-1.059568281767684,3.146907884390851,False,,
-4.84,,-1.0584868427492733,3.1446233142699853,False,,
-4.834999999999999,,-1.057405329110775,3.142338888027345,False,,
-4.83,,-1.0563237408499293,3.1400546056586984,False,,
-4.824999999999999,,-1.0552420779644742,3.137770467159802,False,,
-4.82,,-1.0541603404521496,3.1354864725264218,False,,
-4.8149999999999995,,-1.0530785283106932,3.1332026217543176,False,,
-4.8100000000000005,,-1.0519966415378454,3.1309189148392544,False,,
-4.805,,-1.0509146801313438,3.1286353517769916,False,,
-4.799999999999999,,-1.0498326440889274,3.1263519325632934,False,,
-4.795,,-1.0487505334083351,3.1240686571939227,False,,
-4.789999999999999,,-1.047668348087306,3.121785525664641,False,,
-4.785,,-1.0465860881235782,3.119502537971213,False,,
-4.779999999999999,,-1.0455037535148903,3.1172196941093997,False,,
-4.775,,-1.0444213442589818,3.1149369940749647,False,,
-4.77,,-1.04333886035359,3.1126544378636716,False,,
-4.765000000000001,,-1.0422563017964541,3.110372025471282,False,,
-4.76,,-1.0411736685853121,3.10808975689356,False,,
-4.754999999999999,,-1.0400909607179027,3.1058076321262686,False,,
-4.75,,-1.0390081781919647,3.1035256511651728,False,,
-4.744999999999999,,-1.0379253210052348,3.1012438140060317,False,,
-4.74,,-1.0368423891554537,3.0989621206446145,False,,
-4.734999999999999,,-1.0357593826403577,3.0966805710766803,False,,
-4.73,,-1.0346763014576856,3.094399165297995,False,,
-4.725,,-1.0335931456051757,3.092117903304321,False,,
-4.720000000000001,,-1.032509915080566,3.089836785091424,False,,
-4.715,,-1.0314266098815943,3.0875558106550653,False,,
-4.709999999999999,,-1.0303432300059985,3.08527497999101,False,,
-4.705,,-1.0292597754515176,3.082994293095024,False,,
-4.699999999999999,,-1.0281762462158885,3.080713749962869,False,,
-4.695,,-1.0270926422968498,3.078433350590311,False,,
-4.6899999999999995,,-1.0260089636921383,3.076153094973111,False,,
-4.6850000000000005,,-1.024925210399493,3.073872983107038,False,,
-4.68,,-1.0238413824166501,3.071593014987852,False,,
-4.674999999999999,,-1.0227574797413488,3.0693131906113207,False,,
-4.67,,-1.0216735023713266,3.067033509973208,False,,
-4.664999999999999,,-1.0205894503043207,3.064753973069278,False,,
-4.66,,-1.0195053235380689,3.062474579895296,False,,
-4.654999999999999,,-1.018421122070308,3.0601953304470264,False,,
-4.65,,-1.0173368458987766,3.0579162247202345,False,,
-4.645,,-1.0162524950212113,3.0556372627106843,False,,
-4.640000000000001,,-1.01516806943535,3.053358444414143,False,,
-4.635,,-1.0140835691389296,3.051079769826373,False,,
-4.629999999999999,,-1.0129989941296877,3.048801238943141,False,,
-4.625,,-1.011914344405362,3.046522851760213,False,,
-4.619999999999999,,-1.010829619963689,3.044244608273354,False,,
-4.615,,-1.0097448208024065,3.041966508478329,False,,
-4.609999999999999,,-1.0086599469192512,3.0396885523709036,False,,
-4.605,,-1.0075749983119604,3.037410739946844,False,,
-4.6,,-1.0064899749782712,3.0351330712019156,False,,
-4.595000000000001,,-1.00540487691592,3.0328555461318842,False,,
-4.59,,-1.004319704122645,3.030578164732516,False,,
-4.584999999999999,,-1.003234456596182,3.0283009269995746,False,,
-4.58,,-1.0021491343342686,3.0260238329288303,False,,
-4.574999999999999,,-1.001063737334641,3.023746882516046,False,,
-4.57,,-0.9999782655950367,3.0214700757569903,False,,
-4.5649999999999995,,-0.9988927191131918,3.019193412647426,False,,
-4.5600000000000005,,-0.9978070978868436,3.016916893183123,False,,
-4.555,,-0.996721401913728,3.0146405173598456,False,,
-4.549999999999999,,-0.9956356311915825,3.0123642851733616,False,,
-4.545,,-0.9945497857181435,3.010088196619437,False,,
-4.539999999999999,,-0.993463865491147,3.0078122516938386,False,,
-4.535,,-0.9923778705083304,3.0055364503923343,False,,
-4.529999999999999,,-0.9912918007674288,3.0032607927106874,False,,
-4.525,,-0.99020565626618,3.0009852786446682,False,,
-4.52,,-0.9891194370023195,2.998709908190042,False,,
-4.515000000000001,,-0.9880331429735842,2.9964346813425786,False,,
-4.51,,-0.9869467741777099,2.994159598098042,False,,
-4.504999999999999,,-0.9858603306124327,2.9918846584522,False,,
-4.5,,-0.9847738122754893,2.9896098624008216,False,,
-4.494999999999999,,-0.9836872191646158,2.9873352099396726,False,,
-4.49,,-0.9826005512775482,2.985060701064521,False,,
-4.484999999999999,,-0.9815138086120223,2.9827863357711344,False,,
-4.48,,-0.9804269911657747,2.9805121140552817,False,,
-4.475,,-0.9793400989365406,2.978238035912727,False,,
-4.470000000000001,,-0.9782531319220564,2.975964101339242,False,,
-4.465,,-0.9771660901200581,2.9736903103305927,False,,
-4.459999999999999,,-0.9760789735282813,2.9714166628825476,False,,
-4.455,,-0.9749917821444618,2.9691431589908746,False,,
-4.449999999999999,,-0.9739045159663355,2.9668697986513415,False,,
-4.445,,-0.9728171749916381,2.964596581859717,False,,
-4.4399999999999995,,-0.9717297592181053,2.962323508611769,False,,
-4.4350000000000005,,-0.9706422686434729,2.9600505789032665,False,,
-4.43,,-0.9695547032654757,2.957777792729977,False,,
-4.424999999999999,,-0.9684670630818498,2.95550515008767,False,,
-4.42,,-0.9673793480903314,2.9532326509721134,False,,
-4.414999999999999,,-0.9662915582886548,2.950960295379076,False,,
-4.41,,-0.965203693674556,2.9486880833043267,False,,
-4.404999999999999,,-0.9641157542457701,2.946416014743635,False,,
-4.4,,-0.9630277400000329,2.944144089692769,False,,
-4.395,,-0.9619396509350786,2.941872308147497,False,,
-4.390000000000001,,-0.9608514870486438,2.939600670103589,False,,
-4.385,,-0.9597632483384628,2.9373291755568145,False,,
-4.379999999999999,,-0.9586749348022714,2.935057824502943,False,,
-4.375,,-0.9575865464378042,2.932786616937743,False,,
-4.369999999999999,,-0.9564980832427962,2.930515552856983,False,,
-4.365,,-0.9554095452149831,2.928244632256435,False,,
-4.359999999999999,,-0.9543209323520985,2.9259738551318657,False,,
-4.355,,-0.9532322446518793,2.9237032214790473,False,,
-4.35,,-0.9521434821120589,2.921432731293748,False,,
-4.345000000000001,,-0.9510546447303728,2.919162384571738,False,,
-4.34,,-0.9499657325045553,2.9168921813087882,False,,
-4.334999999999999,,-0.9488767454323415,2.914622121500666,False,,
-4.33,,-0.9477876835114663,2.9123522051431436,False,,
-4.324999999999999,,-0.946698546739664,2.9100824322319907,False,,
-4.32,,-0.9456093351146699,2.9078128027629777,False,,
-4.3149999999999995,,-0.9445200486342172,2.9055433167318734,False,,
-4.3100000000000005,,-0.9434306872960423,2.903273974134451,False,,
-4.305,,-0.9423412510978781,2.9010047749664776,False,,
-4.299999999999999,,-0.9412517400374597,2.8987357192237253,False,,
-4.295,,-0.9401621541125218,2.896466806901966,False,,
-4.289999999999999,,-0.9390724933207983,2.8941980379969685,False,,
-4.285,,-0.9379827576600243,2.8919294125045045,False,,
-4.279999999999999,,-0.9368929471279326,2.8896609304203444,False,,
-4.275,,-0.9358030617222591,2.887392591740259,False,,
-4.27,,-0.9347131014407368,2.8851243964600197,False,,
-4.265000000000001,,-0.9336230662811005,2.882856344575397,False,,
-4.26,,-0.932532956241084,2.8805884360821636,False,,
-4.254999999999999,,-0.9314427713184215,2.8783206709760885,False,,
-4.25,,-0.9303525115108472,2.876053049252945,False,,
-4.244999999999999,,-0.9292621768160947,2.8737855709085034,False,,
-4.24,,-0.9281717672318983,2.8715182359385354,False,,
-4.234999999999999,,-0.9270812827559918,2.869251044338813,False,,
-4.23,,-0.9259907233861093,2.866983996105108,False,,
-4.225,,-0.9249000891199837,2.8647170912331896,False,,
-4.220000000000001,,-0.9238093799553497,2.8624503297188335,False,,
-4.215,,-0.9227185958899404,2.8601837115578084,False,,
-4.209999999999999,,-0.92162773692149,2.857917236745888,False,,
-4.205,,-0.9205368030477321,2.8556509052788437,False,,
-4.199999999999999,,-0.9194457942663996,2.8533847171524487,False,,
-4.195,,-0.9183547105752272,2.8511186723624737,False,,
-4.1899999999999995,,-0.9172635519719476,2.848852770904692,False,,
-4.1850000000000005,,-0.9161723184542945,2.8465870127748754,False,,
-4.18,,-0.9150810100200008,2.8443213979687956,False,,
-4.174999999999999,,-0.9139896266668003,2.842055926482226,False,,
-4.17,,-0.9128981683924269,2.83979059831094,False,,
-4.164999999999999,,-0.9118066351946132,2.8375254134507095,False,,
-4.16,,-0.9107150270710926,2.8352603718973075,False,,
-4.154999999999999,,-0.9096233440195978,2.8329954736465055,False,,
-4.15,,-0.9085315860378633,2.8307307186940784,False,,
-4.145,,-0.907439753123621,2.8284661070357986,False,,
-4.140000000000001,,-0.9063478452746043,2.8262016386674373,False,,
-4.135,,-0.9052558624885461,2.8239373135847705,False,,
-4.129999999999999,,-0.9041638047631797,2.8216731317835695,False,,
-4.125,,-0.9030716720962382,2.819409093259609,False,,
-4.119999999999999,,-0.9019794644854541,2.817145198008662,False,,
-4.115,,-0.9008871819285602,2.814881446026501,False,,
-4.109999999999999,,-0.8997948244232894,2.8126178373088995,False,,
-4.105,,-0.8987023919673751,2.8103543718516333,False,,
-4.1,,-0.8976098845585487,2.808091049650473,False,,
-4.095000000000001,,-0.8965173021945444,2.8058278707011963,False,,
-4.09,,-0.8954246448730938,2.803564834999573,False,,
-4.084999999999999,,-0.8943319125919297,2.80130194254138,False,,
-4.08,,-0.8932391053487851,2.7990391933223906,False,,
-4.074999999999999,,-0.8921462231413917,2.7967765873383774,False,,
