dt_s,status_before,reason_before,full_matrix_error_before,R16_before,R26_before,abs_R16_before,abs_R26_before,dispersion_error_before,determinant_error_before,canonical_J_error_before,epsilon,richardson_levels,ranks,finest_epsilon_before,rays_per_segment_before,elapsed_s_before,integration_method_before,path_before,scaled_max_error_before,relative_frobenius_error_before,worst_entry_before,orbit_threader_wall_s_before,R11_before,R12_before,R13_before,R14_before,R15_before,R21_before,R22_before,R23_before,R24_before,R25_before,R31_before,R32_before,R33_before,R34_before,R35_before,R36_before,R41_before,R42_before,R43_before,R44_before,R45_before,R46_before,R51_before,R52_before,R53_before,R54_before,R55_before,R56_before,R61_before,R62_before,R63_before,R64_before,R65_before,R66_before,difference_from_finest_dt_before,R16_difference_from_finest_dt_before,R26_difference_from_finest_dt_before,mpi_matrix_max_difference_before,mpi_diagnostics_max_difference_before,status_after,reason_after,full_matrix_error_after,R16_after,R26_after,abs_R16_after,abs_R26_after,dispersion_error_after,determinant_error_after,canonical_J_error_after,finest_epsilon_after,rays_per_segment_after,elapsed_s_after,integration_method_after,path_after,scaled_max_error_after,relative_frobenius_error_after,worst_entry_after,orbit_threader_wall_s_after,R11_after,R12_after,R13_after,R14_after,R15_after,R21_after,R22_after,R23_after,R24_after,R25_after,R31_after,R32_after,R33_after,R34_after,R35_after,R36_after,R41_after,R42_after,R43_after,R44_after,R45_after,R46_after,R51_after,R52_after,R53_after,R54_after,R55_after,R56_after,R61_after,R62_after,R63_after,R64_after,R65_after,R66_after,difference_from_finest_dt_after,R16_difference_from_finest_dt_after,R26_difference_from_finest_dt_after,mpi_matrix_max_difference_after,mpi_diagnostics_max_difference_after,scaled_max_error_gain,abs_R16_gain,abs_R26_gain
3.000000000000e-11,OK,,4.570085434086e-04,-1.548798549959e-04,-4.688793133509e-05,1.548798549959e-04,4.688793133509e-05,1.548798549959e-04,2.120565400000e-08,1.009637000000e-04,3.000000000000e-04,3,1,3.750000000000e-05,48,3.381412040908e+00,BORIS,L3/dt-3e-11/eps-0.0003/ranks-1,4.570085434086e-04,6.279328371136e-05,R34,3.164030000000e+00,-1.386466550140e+00,-1.279215075365e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209799003452e-01,-1.386465738488e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851125533027e+00,1.040630614944e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329112877413e+00,3.851122325609e+00,0.000000000000e+00,0.000000000000e+00,-5.430698246668e-05,2.134040713641e-04,0.000000000000e+00,0.000000000000e+00,1.000000000002e+00,-9.424905991730e-02,1.721225401208e-12,2.702298812686e-11,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.999999999993e-01,4.570117800000e-04,-1.547338311232e-04,-4.689701109371e-05,0.000000000000e+00,0.000000000000e+00,OK,,4.974578934096e-04,-1.546509415842e-04,-4.848600916167e-05,1.546509415842e-04,4.848600916167e-05,1.546509415842e-04,1.352939200000e-08,1.009773800000e-04,3.750000000000e-05,48,2.413084959146e+00,BORIS,L3/dt-3e-11/eps-0.0003/ranks-1,4.974578934096e-04,6.519079787391e-05,R34,2.190090000000e+00,-1.386462875122e+00,-1.279207392420e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209811920952e-01,-1.386466591863e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851108078704e+00,1.040626570009e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329108171742e+00,3.851113102052e+00,0.000000000000e+00,0.000000000000e+00,-5.670101254772e-05,2.110360610784e-04,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.424910589516e-02,1.330078558955e-12,2.053350857290e-11,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.999999999800e-01,4.974608900010e-04,-1.546441773493e-04,-4.848367648348e-05,0.000000000000e+00,0.000000000000e+00,9.186878919063e-01,1.001480194103e+00,9.670404338445e-01
3.000000000000e-11,OK,,4.573863034096e-04,-1.548784031409e-04,-4.688768560509e-05,1.548784031409e-04,4.688768560509e-05,1.548784031409e-04,5.152862100000e-08,3.028431600000e-05,1.000000000000e-03,3,1,1.250000000000e-04,48,3.315871166997e+00,BORIS,L3/dt-3e-11/eps-0.001/ranks-1,4.573863034096e-04,6.134631648030e-05,R34,3.095940000000e+00,-1.386466550634e+00,-1.279215075208e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209799004471e-01,-1.386465739144e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851125348770e+00,1.040630577168e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329112783224e+00,3.851122132443e+00,0.000000000000e+00,0.000000000000e+00,1.637169186745e-05,1.723517991390e-04,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.428852377381e-02,1.376756014611e-12,-1.446066609740e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.999999999981e-01,4.573896400011e-04,-1.548696163818e-04,-4.688363846575e-05,0.000000000000e+00,0.000000000000e+00,OK,,4.974778334095e-04,-1.546508315295e-04,-4.848593427942e-05,1.546508315295e-04,4.848593427942e-05,1.546508315295e-04,4.269315200000e-08,3.029834200000e-05,1.250000000000e-04,48,2.372706291964e+00,BORIS,L3/dt-3e-11/eps-0.001/ranks-1,4.974778334095e-04,6.376353350596e-05,R34,2.152870000000e+00,-1.386462874968e+00,-1.279207393314e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209811920147e-01,-1.386466592514e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851108082364e+00,1.040626568015e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329108173613e+00,3.851113088950e+00,0.000000000000e+00,0.000000000000e+00,1.397805033078e-05,1.699844080026e-04,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.428857035371e-02,3.949673250467e-12,1.064713089526e-11,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.999999999979e-01,4.974808300009e-04,-1.546441359377e-04,-4.848388715381e-05,0.000000000000e+00,0.000000000000e+00,9.194104193043e-01,1.001471518835e+00,9.670368592854e-01
3.000000000000e-11,OK,,4.574137434084e-04,-1.548786573817e-04,-4.688789909314e-05,1.548786573817e-04,4.688789909314e-05,1.548786573817e-04,2.278431200000e-08,1.009040800000e-05,3.000000000000e-03,3,1,3.750000000000e-04,48,3.344725708943e+00,BORIS,L3/dt-3e-11/eps-0.003/ranks-1,4.574137434084e-04,6.108771836491e-05,R34,3.124440000000e+00,-1.386466550533e+00,-1.279215074369e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209799007801e-01,-1.386465739118e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851125348767e+00,1.040630574424e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329112783223e+00,3.851122115508e+00,0.000000000000e+00,0.000000000000e+00,3.656548752076e-05,1.606221453588e-04,0.000000000000e+00,0.000000000000e+00,9.999999999999e-01,-9.429979929343e-02,-1.365916872682e-12,-3.098785292146e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.999999999986e-01,4.574169599998e-04,-1.549100769098e-04,-4.688849881504e-05,0.000000000000e+00,0.000000000000e+00,OK,,4.979579334083e-04,-1.546508290375e-04,-4.848595005291e-05,1.546508290375e-04,4.848595005291e-05,1.546508290375e-04,1.552124700000e-08,1.010438100000e-05,3.750000000000e-04,48,2.432687166845e+00,BORIS,L3/dt-3e-11/eps-0.003/ranks-1,4.979579334083e-04,6.355047104267e-05,R34,2.214740000000e+00,-1.386462875133e+00,-1.279207393768e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209811921755e-01,-1.386466592835e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851107838846e+00,1.040626520005e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329108049131e+00,3.851112845482e+00,0.000000000000e+00,0.000000000000e+00,3.417198828745e-05,1.582550954456e-04,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.429984597927e-02,1.014097657643e-12,-1.678432893094e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000002e+00,4.979609299998e-04,-1.546441082639e-04,-4.848392033389e-05,0.000000000000e+00,0.000000000000e+00,9.185790861441e-01,1.001473178939e+00,9.670409477792e-01
3.000000000000e-11,OK,,4.574062034095e-04,-1.548780759585e-04,-4.688779708676e-05,1.548780759585e-04,4.688779708676e-05,1.548780759585e-04,2.180731800000e-08,3.022703800000e-06,1.000000000000e-02,3,1,1.250000000000e-03,48,3.358119708020e+00,BORIS,L3/dt-3e-11/eps-0.01/ranks-1,4.574062034095e-04,6.101325721202e-05,R34,3.139130000000e+00,-1.386466550026e+00,-1.279215073304e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209799006812e-01,-1.386465738697e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851125352451e+00,1.040630575178e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329112785106e+00,3.851122119364e+00,0.000000000000e+00,0.000000000000e+00,4.363291371810e-05,1.565154697935e-04,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.430374627113e-02,-8.929596441877e-14,-8.208748546845e-13,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,4.574094500001e-04,-1.548618358991e-04,-4.689030973856e-05,0.000000000000e+00,0.000000000000e+00,OK,,4.978469734098e-04,-1.546510689672e-04,-4.848608659819e-05,1.546510689672e-04,4.848608659819e-05,1.546510689672e-04,1.342624900000e-08,3.036908500000e-06,1.250000000000e-03,48,2.453071750002e+00,BORIS,L3/dt-3e-11/eps-0.01/ranks-1,4.978469734098e-04,6.346945805556e-05,R34,2.232860000000e+00,-1.386462874861e+00,-1.279207393499e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209811919938e-01,-1.386466592650e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851107901773e+00,1.040626531101e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329108081298e+00,3.851112900308e+00,0.000000000000e+00,0.000000000000e+00,4.123944459944e-05,1.541486686358e-04,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.430379279609e-02,-4.532064153927e-13,-8.575852408260e-13,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,4.978499700012e-04,-1.546443631202e-04,-4.848406518373e-05,0.000000000000e+00,0.000000000000e+00,9.187686735880e-01,1.001467865646e+00,9.670361205953e-01
3.000000000000e-11,OK,,4.573953934095e-04,-1.548797287084e-04,-4.688834990091e-05,1.548797287084e-04,4.688834990091e-05,1.548797287084e-04,4.334604400000e-08,1.002801100000e-06,3.000000000000e-02,3,1,3.750000000000e-03,48,3.860567667056e+00,BORIS,L3/dt-3e-11/eps-0.03/ranks-1,4.573953934095e-04,6.099346533788e-05,R34,3.620680000000e+00,-1.386466551913e+00,-1.279215077992e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209799008291e-01,-1.386465740105e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851125348454e+00,1.040630576259e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329112783064e+00,3.851122126906e+00,0.000000000000e+00,0.000000000000e+00,4.565324157356e-05,1.553406021744e-04,0.000000000000e+00,0.000000000000e+00,9.999999999999e-01,-9.430487403873e-02,-4.147547559421e-14,-3.304576949109e-13,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,4.573986600001e-04,-1.548741034421e-04,-4.688594214271e-05,0.000000000000e+00,0.000000000000e+00,OK,,4.978290134101e-04,-1.546501941103e-04,-4.848553119396e-05,1.546501941103e-04,4.848553119396e-05,1.546501941103e-04,5.249672000000e-09,1.016606000000e-06,3.750000000000e-03,48,2.413108082954e+00,BORIS,L3/dt-3e-11/eps-0.03/ranks-1,4.978290134101e-04,6.344919576354e-05,R34,2.190350000000e+00,-1.386462875349e+00,-1.279207391686e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209811923087e-01,-1.386466591497e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851107901830e+00,1.040626532897e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329108081327e+00,3.851112911383e+00,0.000000000000e+00,0.000000000000e+00,4.325988638667e-05,1.529725337867e-04,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.430492111105e-02,1.492096682132e-15,-9.217073349554e-14,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,4.978320100015e-04,-1.546434834742e-04,-4.848350213100e-05,0.000000000000e+00,0.000000000000e+00,9.187801053948e-01,1.001484217976e+00,9.670585996746e-01
3.000000000000e-11,OK,,4.572916534098e-04,-1.548803522724e-04,-4.688865308156e-05,1.548803522724e-04,4.688865308156e-05,1.548803522724e-04,1.352749100000e-08,6.004685900000e-07,1.000000000000e-01,3,1,1.250000000000e-02,48,3.812154375017e+00,BORIS,L3/dt-3e-11/eps-0.1/ranks-1,4.572916534098e-04,6.097253469553e-05,R34,3.569500000000e+00,-1.386466551081e+00,-1.279215076831e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209799011673e-01,-1.386465739725e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851125408009e+00,1.040630586633e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329112813507e+00,3.851122178002e+00,0.000000000000e+00,0.000000000000e+00,4.605560336188e-05,1.547565052427e-04,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.430542833068e-02,-1.426199332262e-14,3.916932121259e-14,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,4.572949000003e-04,-1.548723323240e-04,-4.688618284954e-05,0.000000000000e+00,0.000000000000e+00,OK,,4.975701034091e-04,-1.546512191631e-04,-4.848586251621e-05,1.546512191631e-04,4.848586251621e-05,1.546512191631e-04,1.571060600000e-09,6.141079300000e-07,1.250000000000e-02,48,2.410161457956e+00,BORIS,L3/dt-3e-11/eps-0.1/ranks-1,4.975701034091e-04,6.341675733132e-05,R34,2.186160000000e+00,-1.386462876277e+00,-1.279207402253e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209811926441e-01,-1.386466597458e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851108023176e+00,1.040626558788e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329108143357e+00,3.851113044847e+00,0.000000000000e+00,0.000000000000e+00,4.366266410241e-05,1.523908053892e-04,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.430547596296e-02,1.965492279906e-14,7.508219556330e-14,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,4.975730499996e-04,-1.546445041684e-04,-4.848383035651e-05,0.000000000000e+00,0.000000000000e+00,9.190496982770e-01,1.001481612046e+00,9.670582443673e-01
1.000000000000e-10,INVALID,time step too long for QACH field extent,,,,,,,,,1.000000000000e-06,3,1,1.250000000000e-07,48,2.229523749556e-01,BORIS,L3/dt-1e-10/eps-1e-06/ranks-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID,time step too long for QACH field extent,,,,,,,,,1.250000000000e-07,48,2.239381668624e-01,BORIS,L3/dt-1e-10/eps-1e-06/ranks-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.000000000000e-10,INVALID,time step too long for QACH field extent,,,,,,,,,3.000000000000e-06,3,1,3.750000000000e-07,48,2.228473750874e-01,BORIS,L3/dt-1e-10/eps-3e-06/ranks-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID,time step too long for QACH field extent,,,,,,,,,3.750000000000e-07,48,2.242359579541e-01,BORIS,L3/dt-1e-10/eps-3e-06/ranks-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.000000000000e-10,INVALID,time step too long for QACH field extent,,,,,,,,,1.000000000000e-05,3,1,1.250000000000e-06,48,2.229330409318e-01,BORIS,L3/dt-1e-10/eps-1e-05/ranks-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID,time step too long for QACH field extent,,,,,,,,,1.250000000000e-06,48,2.243698330130e-01,BORIS,L3/dt-1e-10/eps-1e-05/ranks-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.000000000000e-10,INVALID,time step too long for QACH field extent,,,,,,,,,3.000000000000e-05,3,1,3.750000000000e-06,48,2.237224588171e-01,BORIS,L3/dt-1e-10/eps-3e-05/ranks-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID,time step too long for QACH field extent,,,,,,,,,3.750000000000e-06,48,2.243722910061e-01,BORIS,L3/dt-1e-10/eps-3e-05/ranks-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.000000000000e-10,INVALID,time step too long for QACH field extent,,,,,,,,,1.000000000000e-04,3,1,1.250000000000e-05,48,2.254359170329e-01,BORIS,L3/dt-1e-10/eps-0.0001/ranks-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID,time step too long for QACH field extent,,,,,,,,,1.250000000000e-05,48,2.171261250041e-01,BORIS,L3/dt-1e-10/eps-0.0001/ranks-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.000000000000e-10,INVALID,time step too long for QACH field extent,,,,,,,,,3.000000000000e-04,3,1,3.750000000000e-05,48,2.249464578927e-01,BORIS,L3/dt-1e-10/eps-0.0003/ranks-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID,time step too long for QACH field extent,,,,,,,,,3.750000000000e-05,48,2.173079170752e-01,BORIS,L3/dt-1e-10/eps-0.0003/ranks-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.000000000000e-10,INVALID,time step too long for QACH field extent,,,,,,,,,1.000000000000e-03,3,1,1.250000000000e-04,48,2.252672079485e-01,BORIS,L3/dt-1e-10/eps-0.001/ranks-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID,time step too long for QACH field extent,,,,,,,,,1.250000000000e-04,48,2.245209591929e-01,BORIS,L3/dt-1e-10/eps-0.001/ranks-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.000000000000e-10,INVALID,time step too long for QACH field extent,,,,,,,,,3.000000000000e-03,3,1,3.750000000000e-04,48,2.253602498677e-01,BORIS,L3/dt-1e-10/eps-0.003/ranks-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID,time step too long for QACH field extent,,,,,,,,,3.750000000000e-04,48,2.244647499174e-01,BORIS,L3/dt-1e-10/eps-0.003/ranks-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.000000000000e-10,INVALID,time step too long for QACH field extent,,,,,,,,,1.000000000000e-02,3,1,1.250000000000e-03,48,2.221702090465e-01,BORIS,L3/dt-1e-10/eps-0.01/ranks-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID,time step too long for QACH field extent,,,,,,,,,1.250000000000e-03,48,2.214229591191e-01,BORIS,L3/dt-1e-10/eps-0.01/ranks-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.000000000000e-10,INVALID,time step too long for QACH field extent,,,,,,,,,3.000000000000e-02,3,1,3.750000000000e-03,48,2.427808328066e-01,BORIS,L3/dt-1e-10/eps-0.03/ranks-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID,time step too long for QACH field extent,,,,,,,,,3.750000000000e-03,48,2.216789999511e-01,BORIS,L3/dt-1e-10/eps-0.03/ranks-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.000000000000e-10,INVALID,time step too long for QACH field extent,,,,,,,,,1.000000000000e-01,3,1,1.250000000000e-02,48,2.379951251205e-01,BORIS,L3/dt-1e-10/eps-0.1/ranks-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID,time step too long for QACH field extent,,,,,,,,,1.250000000000e-02,48,2.217212498654e-01,BORIS,L3/dt-1e-10/eps-0.1/ranks-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.000000000000e-13,OK,,2.736750924396e-04,-4.677511661415e-05,1.526013931809e-05,4.677511661415e-05,1.526013931809e-05,4.677511661415e-05,8.056181200000e-07,3.580123400000e-04,1.000000000000e-06,4,1,6.250000000000e-08,60,6.254612091603e+01,BORIS,L4/dt-1e-13/eps-1e-06/ranks-1,2.736750924396e-04,3.226151357688e-05,R52,6.231380000000e+01,-1.386446740365e+00,-1.278982153901e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209158147550e-01,-1.386304678773e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851352100262e+00,1.040676316124e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223389160e+00,3.851352100048e+00,0.000000000000e+00,0.000000000000e+00,-1.898768826020e-04,-2.736750924393e-04,0.000000000000e+00,0.000000000000e+00,9.999999994398e-01,-9.447161330075e-02,2.017343100721e-07,2.622104951064e-07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000053444e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,OK,,2.937909000522e-07,-4.723854751222e-09,-1.001163132406e-07,4.723854751222e-09,1.001163132406e-07,1.001163132406e-07,3.210654400000e-07,2.937909500000e-07,6.250000000000e-08,60,5.763682216709e+01,BORIS,L4/dt-1e-13/eps-1e-06/ranks-1,2.937909000522e-07,2.798197534778e-08,R66,5.741780000000e+01,-1.386352220251e+00,-1.278842361529e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209431671901e-01,-1.386352333201e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851352100163e+00,1.040676316098e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223389156e+00,3.851352100046e+00,0.000000000000e+00,0.000000000000e+00,-1.556196266516e-08,2.031763698529e-08,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.437723253558e-02,-2.821999747832e-08,-8.289184277756e-08,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.999997062091e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.315301882767e+02,9.901895608041e+03,1.524241037664e+02
1.000000000000e-13,OK,,4.869890651560e-05,1.686345895492e-05,-2.637415044820e-06,1.686345895492e-05,2.637415044820e-06,1.686345895492e-05,6.757076200000e-08,3.757691900000e-05,3.000000000000e-06,4,1,1.875000000000e-07,60,6.379864337505e+01,BORIS,L4/dt-1e-13/eps-3e-06/ranks-1,4.869890651560e-05,5.002318206912e-06,R12,6.356830000000e+01,-1.386325295413e+00,-1.278793620473e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209517172350e-01,-1.386361835508e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851352100264e+00,1.040676316125e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223389160e+00,3.851352100051e+00,0.000000000000e+00,0.000000000000e+00,-4.709962212739e-06,1.082089545037e-05,0.000000000000e+00,0.000000000000e+00,1.000000000002e+00,-9.437874786087e-02,2.017387899435e-08,4.722635585095e-08,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000043078e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,OK,,1.881420621705e-08,6.712508175285e-09,-1.723377587838e-09,6.712508175285e-09,1.723377587838e-09,6.712508175285e-09,3.003480200000e-09,1.881420600000e-08,1.875000000000e-07,60,5.805410045898e+01,BORIS,L4/dt-1e-13/eps-3e-06/ranks-1,1.881420621705e-08,1.916596868963e-09,R62,5.781220000000e+01,-1.386352250058e+00,-1.278842315627e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209431281506e-01,-1.386352256938e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851352100163e+00,1.040676316098e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223389156e+00,3.851352100046e+00,0.000000000000e+00,0.000000000000e+00,-1.637447657511e-09,4.421979126719e-09,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.437723403075e-02,2.464529547091e-09,1.881420621705e-08,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000005656e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.588411435156e+03,2.512244084411e+03,1.530375620196e+03
