model,name,pair,kind,species,charge_units,witness_bunch_charge_C,step_since_t0,time_s,time_fs,time_ps,time_since_t0_fs,time_since_t0_ps,source_active,source_z_m,source_sigma_x_m,source_sigma_y_m,source_sigma_z_m,source_plus_3sigma_z_m,source_charge_C,x_m,y_m,z_abs_m,s_minus_ip_m,x_um,y_um,s_minus_ip_mm,px,py,pz,gamma,kinetic_keV,Ex_V_per_m,Ey_V_per_m,Ez_V_per_m,Bx_T,By_T,Bz_T,E_abs_V_per_m,B_abs_T
analytic Gaussian c0,Te+3,3,3,positron,1,9.613059803999999e-19,8480,4.6399999999999996e-11,46400,46.4,42400.0,42.4,True,0.016011172686098047,0.005035297096144531,0.005040512797097702,0.0051779827357234685,0.031545120893268455,-2.0027207925e-09,1.942428417262764e-06,0.0,0.01670762116417709,0.01070762116417709,1.942428417262764,0.0,10.707621164177091,-8.031412425267468e-07,0.0,1.732048643548388,1.9999981259037358,510.99799233877684,-105.2307192606717,0.0,-1.8243580034592346,0.0,-3.51011136262863e-07,0.0,105.24653228607148,3.51011136262863e-07
analytic Gaussian c0,Te+3,3,3,positron,1,9.613059803999999e-19,8500,4.65e-11,46500,46.5,42500.0,42.5,True,0.016041151866961485,0.005046156437423288,0.005051383687077817,0.005228557231588082,0.03172682356172573,-2.0027207925e-09,1.9424163722942393e-06,0.0,0.016733583944516517,0.010733583944516517,1.9424163722942394,0.0,10.733583944516516,-8.039629826403426e-07,0.0,1.7320486434430433,1.999998125812505,510.99799229215796,-103.7928457322799,0.0,-1.7644292184539978,0.0,-3.462149168266653e-07,0.0,103.80784187946394,3.462149168266653e-07
analytic Gaussian c0,Te+3,3,3,positron,1,9.613059803999999e-19,8520,4.66e-11,46600,46.6,42600.0,42.6,True,0.016071131047824927,0.00505701751925285,0.005062254296433592,0.005277139969363656,0.0319025509559159,-2.0027207925e-09,1.9424043150916006e-06,0.0,0.016759546724855554,0.010759546724855554,1.9424043150916006,0.0,10.759546724855554,-8.047736731891306e-07,0.0,1.7320486433410969,1.9999981257242172,510.997992247043,-102.42211176914213,0.0,-1.708661025904203,0.0,-3.4164265038873265e-07,0.0,102.4363631810115,3.4164265038873265e-07
analytic Gaussian c0,Te+3,3,3,positron,1,9.613059803999999e-19,8540,4.67e-11,46700,46.699999999999996,42700.0,42.699999999999996,True,0.01610111022868836,0.005067876173345346,0.005073125103979087,0.005322351899472576,0.03206816592710609,-2.0027207925e-09,1.9423922458161065e-06,0.0,0.016785509505194213,0.010785509505194213,1.9423922458161065,0.0,10.785509505194213,-8.055739269310067e-07,0.0,1.7320486432422808,1.9999981256386403,510.9979922033133,-101.14113843368584,0.0,-1.6579346619319688,0.0,-3.3736979252783435e-07,0.0,101.1547261921322,3.3736979252783435e-07
analytic Gaussian c0,Te+3,3,3,positron,1,9.613059803999999e-19,8560,4.6799999999999996e-11,46800,46.8,42800.0,42.8,True,0.016131089409551803,0.005078736842832324,0.0050839960807632124,0.005365597533353981,0.03222788200961375,-2.0027207925e-09,1.9423801646194727e-06,0.0,0.016811472285532505,0.010811472285532505,1.9423801646194727,0.0,10.811472285532505,-8.063643349760169e-07,0.0,1.7320486431463433,1.9999981255555563,510.9979921608575,-99.91951835704168,0.0,-1.6106366059609092,0.0,-3.3329491539882613e-07,0.0,99.93249871277938,3.3329491539882613e-07
analytic Gaussian c0,Te+3,3,3,positron,1,9.613059803999999e-19,8580,4.69e-11,46900,46.9,42900.0,42.9,True,0.01616106859041524,0.005089596736898764,0.005094866533302197,0.00541341685026699,0.03240131914121622,-2.0027207925e-09,1.9423680716479905e-06,0.0,0.01683743506587045,0.01083743506587045,1.9423680716479905,0.0,10.83743506587045,-8.071449125331907e-07,0.0,1.7320486430532418,1.9999981254749284,510.99799211965666,-98.6372289210679,0.0,-1.5611896725528716,0.0,-3.2901766750865384e-07,0.0,98.64958308285362,3.2901766750865384e-07
analytic Gaussian c0,Te+3,3,3,positron,1,9.613059803999999e-19,8600,4.7e-11,47000,47.0,43000.0,43.0,True,0.01619104777127868,0.005100457225184464,0.005105737579539009,0.005460841777335069,0.03257357310328389,-2.0027207925e-09,1.942355967050904e-06,0.0,0.016863397846208047,0.010863397846208047,1.942355967050904,0.0,10.863397846208047,-8.079155278886147e-07,0.0,1.732048642962982,1.9999981253967616,510.9979920797135,-97.38605420848349,0.0,-1.5138383261497246,0.0,-3.2484420693921957e-07,0.0,97.39781958943128,3.2484420693921957e-07
analytic Gaussian c0,Te+3,3,3,positron,1,9.613059803999999e-19,8620,4.71e-11,47100,47.099999999999994,43100.0,43.1,True,0.016221026952142118,0.00511131727314869,0.00511660832756312,0.0055109070512878,0.03275374810600552,-2.0027207925e-09,1.942343850976687e-06,0.0,0.01688936062654531,0.010889360626545311,1.942343850976687,0.0,10.889360626545312,-8.086762255697098e-07,0.0,1.7320486428755084,1.9999981253210075,510.9979920410033,-96.11281309019576,0.0,-1.46619252275474,0.0,-3.2059714092269184e-07,0.0,96.1239957587318,3.2059714092269184e-07
analytic Gaussian c0,Te+3,3,3,positron,1,9.613059803999999e-19,8640,4.7199999999999996e-11,47200,47.199999999999996,43200.0,43.199999999999996,True,0.016251006133005556,0.005122176575365795,0.005127478868447175,0.005561383063850561,0.032935155324557236,-2.0027207925e-09,1.9423317235745717e-06,0.0,0.016915323406882253,0.010915323406882253,1.9423317235745716,0.0,10.915323406882253,-8.094269818935389e-07,0.0,1.73204864279079,1.9999981252476395,510.9979920035123,-94.85731927599056,0.0,-1.420020603504827,0.0,-3.164092734122218e-07,0.0,94.86794758368913,3.164092734122218e-07
analytic Gaussian c0,Te+3,3,3,positron,1,9.613059803999999e-19,8660,4.73e-11,47300,47.300000000000004,43300.0,43.300000000000004,True,0.016280985313868998,0.00513303622168553,0.005138349400839706,0.0056095371338592374,0.03310959671544671,-2.0027207925e-09,1.942319584991704e-06,0.0,0.016941286187218883,0.010941286187218882,1.9423195849917039,0.0,10.941286187218882,-8.101681046537285e-07,0.0,1.7320486427086854,1.9999981251765353,510.9979919671781,-93.66431316231679,0.0,-1.3771689318724136,0.0,-3.1242984198315543e-07,0.0,93.67443703826282,3.1242984198315543e-07
analytic Gaussian c0,Te+3,3,3,positron,1,9.613059803999999e-19,8680,4.74e-11,47400,47.4,43400.0,43.4,True,0.016310964494732436,0.005143895924617406,0.0051492198218486595,0.00565650446924739,0.033280477902474605,-2.0027207925e-09,1.9423074353692e-06,0.0,0.016967248967555207,0.010967248967555207,1.9423074353692,0.0,10.967248967555207,-8.109000048920946e-07,0.0,1.7320486426290276,1.9999981251075498,510.99799193192666,-92.51249829701553,0.0,-1.3366214339285412,0.0,-3.085878094714101e-07,0.0,92.52215355261106,3.085878094714101e-07
analytic Gaussian c0,Te+3,3,3,positron,1,9.613059803999999e-19,8700,4.75e-11,47500,47.5,43500.0,43.5,True,0.016340943675595875,0.005154756188034758,0.005160091064665157,0.0057107602959068655,0.03347322456331647,-2.0027207925e-09,1.9422952748453686e-06,0.0,0.016993211747891236,0.010993211747891236,1.9422952748453686,0.0,10.993211747891236,-8.116224963721838e-07,0.0,1.7320486425518409,1.9999981250407044,510.9979918977687,-91.26628783069222,0.0,-1.292800090909519,0.0,-3.044309078092326e-07,0.0,91.27544372102396,3.044309078092326e-07
analytic Gaussian c0,Te+3,3,3,positron,1,9.613059803999999e-19,8720,4.7599999999999996e-11,47600,47.599999999999994,43600.0,43.599999999999994,True,0.016370922856459313,0.005165616658187642,0.005170961452680934,0.005765829279192722,0.033668410694037476,-2.0027207925e-09,1.942283103564837e-06,0.0,0.017019174528226988,0.011019174528226988,1.942283103564837,0.0,11.019174528226987,-8.123352393691793e-07,0.0,1.7320486424771917,1.9999981249760568,510.9979918647338,-90.03261697360523,0.0,-1.2501809850269698,0.0,-3.0031583369054483e-07,0.0,90.04129647895587,3.0031583369054483e-07
analytic Gaussian c0,Te+3,3,3,positron,1,9.613059803999999e-19,8740,4.77e-11,47700,47.7,43700.0,43.7,True,0.01640090203732275,0.005176475533312351,0.005181832268946857,0.005821515283289711,0.03386544788719188,-2.0027207925e-09,1.942270921672936e-06,0.0,0.017045137308562462,0.011045137308562462,1.9422709216729357,0.0,11.045137308562461,-8.130383442857928e-07,0.0,1.732048642405006,1.9999981249135423,510.997991832789,-88.81463099242612,0.0,-1.2088625028178925,0.0,-2.9625307857293633e-07,0.0,88.82285756983693,2.9625307857293633e-07
analytic Gaussian c0,Te+3,3,3,positron,1,9.613059803999999e-19,8760,4.78e-11,47800,47.8,43800.0,43.8,True,0.016430881218186193,0.00518733595966995,0.005192702780405324,0.005875972329819157,0.03405879820764367,-2.0027207925e-09,1.9422587293127145e-06,0.0,0.017071100088897666,0.011071100088897666,1.9422587293127145,0.0,11.071100088897666,-8.137320362373317e-07,0.0,1.7320486423351782,1.99999812485307,510.9979918018877,-87.63938841008006,0.0,-1.169848980077611,0.0,-2.923328997780741e-07,0.0,87.64719589085017,2.923328997780741e-07
analytic Gaussian c0,Te+3,3,3,positron,1,9.613059803999999e-19,8780,4.79e-11,47900,47.9,43900.0,43.9,True,0.016460860399049627,0.005198196429171921,0.005203573145013546,0.005934639873093017,0.03426478001832868,-2.0027207925e-09,1.9422465266242275e-06,0.0,0.017097062869232616,0.011097062869232616,1.9422465266242275,0.0,11.097062869232616,-8.14416349363865e-07,0.0,1.7320486422676633,1.9999981247946008,510.99799177201,-86.42668599405206,0.0,-1.130051998892164,0.0,-2.882877686985814e-07,0.0,86.43407354414505,2.882877686985814e-07
analytic Gaussian c0,Te+3,3,3,positron,1,9.613059803999999e-19,8800,4.8e-11,48000,48.0,44000.0,44.0,True,0.01649083957991307,0.005209056867724981,0.005214443921417198,0.005991957809208811,0.03446671300753951,-2.0027207925e-09,1.9422343137487636e-06,0.0,0.017123025649567313,0.011123025649567313,1.9422343137487637,0.0,11.123025649567314,-8.150912968046347e-07,0.0,1.7320486422024177,1.9999981247380967,510.9979917431364,-85.25824846078748,0.0,-1.0925541525887505,0.0,-2.8439028905494794e-07,0.0,85.26524852000205,2.8439028905494794e-07
analytic Gaussian c0,Te+3,3,3,positron,1,9.613059803999999e-19,8820,4.81e-11,48100,48.1,44100.0,44.1,True,0.016520818760776507,0.0052199175954179035,0.0052253137859224405,0.006056533451611422,0.03469041911561077,-2.0027207925e-09,1.9422220908263167e-06,0.0,0.017148988429901778,0.011148988429901778,1.9422220908263168,0.0,11.148988429901777,-8.157567737102458e-07,0.0,1.7320486421394317,1.9999981246835494,510.9979917152629,-84.01380535176969,0.0,-1.0529538205876239,0.0,-2.8023928264940615e-07,0.0,84.02040348292392,2.8023928264940615e-07
analytic Gaussian c0,Te+3,3,3,positron,1,9.613059803999999e-19,8840,4.82e-11,48200,48.199999999999996,44200.0,44.2,True,0.016550797941639946,0.005230778147732688,0.005236185456348724,0.006117259361554875,0.034902576026304574,-2.0027207925e-09,1.9422098580004652e-06,0.0,0.017174951210236003,0.011174951210236003,1.9422098580004652,0.0,11.174951210236003,-8.16412767254093e-07,0.0,1.7320486420786687,1.9999981246309275,510.9979916883731,-82.84862324293327,0.0,-1.0168714069085631,0.0,-2.763526619092903e-07,0.0,82.85486347045472,2.763526619092903e-07
analytic Gaussian c0,Te+3,3,3,positron,1,9.613059803999999e-19,8860,4.83e-11,48300,48.3,44300.0,44.3,True,0.016580777122503384,0.005241638157883205,0.00524705670264912,0.006180659920374007,0.0351227568836254,-2.0027207925e-09,1.942197615410346e-06,0.0,0.017200913990570006,0.011200913990570006,1.9421976154103462,0.0,11.200913990570006,-8.170595622005774e-07,0.0,1.7320486420200165,1.9999981245801333,510.9979916624173,-81.67286676586025,0.0,-0.9810522165801289,0.0,-2.7243076894984474e-07,0.0,81.67875873937861,2.7243076894984474e-07
analytic Gaussian c0,Te+3,3,3,positron,1,9.613059803999999e-19,8880,4.84e-11,48400,48.400000000000006,44400.0,44.400000000000006,True,0.016610756303366822,0.005252497308473308,0.005257927939841503,0.006241899845129752,0.03533645583875608,-2.0027207925e-09,1.942185363193296e-06,0.0,0.017226876770903794,0.011226876770903794,1.9421853631932962,0.0,11.226876770903795,-8.17697314645066e-07,0.0,1.7320486419633978,1.9999981245311005,510.9979916373616,-80.55007423916162,0.0,-0.9476569018440139,0.0,-2.686855443295733e-07,0.0,80.55564855140861,2.686855443295733e-07
analytic Gaussian c0,Te+3,3,3,positron,1,9.613059803999999e-19,8900,4.85e-11,48500,48.5,44500.0,44.5,True,0.016640735484230264,0.005263357326609474,0.0052687981424257985,0.006301427499627419,0.03554501798311252,-2.0027207925e-09,1.9421731014818914e-06,0.0,0.017252839551237374,0.011252839551237374,1.9421731014818915,0.0,11.252839551237374,-8.183264096860732e-07,0.0,1.7320486419086802,1.999998124483714,510.9979916131472,-79.47196137106816,0.0,-0.9163067004024397,0.0,-2.650893546854479e-07,0.0,79.47724367473845,2.650893546854479e-07
analytic Gaussian c0,Te+3,3,3,positron,1,9.613059803999999e-19,8920,4.86e-11,48600,48.6,44600.0,44.6,True,0.016670714665093702,0.005274218005982727,0.005279668842626292,0.006366190469604401,0.035769286073906906,-2.0027207925e-09,1.942160830404873e-06,0.0,0.01727880233157075,0.01127880233157075,1.942160830404873,0.0,11.278802331570748,-8.189468713780514e-07,0.0,1.732048641855826,1.999998124437941,510.9979915897572,-78.35161578544114,0.0,-0.8841164031288928,0.0,-2.6135229216434244e-07,0.0,78.35660379319455,2.6135229216434244e-07
analytic Gaussian c0,Te+3,3,3,positron,1,9.613059803999999e-19,8940,4.87e-11,48700,48.699999999999996,44700.0,44.699999999999996,True,0.01670069384595714,0.005285078915344959,0.00529053930896703,0.00643002226958061,0.03599076065469897,-2.0027207925e-09,1.942148550092714e-06,0.0,0.017304765111903934,0.011304765111903934,1.9421485500927138,0.0,11.304765111903933,-8.195586588273048e-07,0.0,1.732048641804814,1.9999981243937637,510.9979915671827,-77.26635967163071,0.0,-0.853613908349319,0.0,-2.577322752688846e-07,0.0,77.27107475381929,2.577322752688846e-07
analytic Gaussian c0,Te+3,3,3,positron,1,9.613059803999999e-19,8960,4.88e-11,48800,48.800000000000004,44800.0,44.800000000000004,True,0.016730673026820582,0.0052959389734217625,0.005301409495825912,0.006492346876963143,0.036207713657710014,-2.0027207925e-09,1.942136260673274e-06,0.0,0.017330727892236924,0.011330727892236924,1.9421362606732742,0.0,11.330727892236924,-8.20162067590806e-07,0.0,1.7320486417555405,1.9999981243510918,510.9979915453774,-76.22144119998177,0.0,-0.8248938753576044,0.0,-2.5424680997308067e-07,0.0,76.2259047077034,2.5424680997308067e-07
analytic Gaussian c0,Te+3,3,3,positron,1,9.613059803999999e-19,8980,4.89e-11,48900,48.9,44900.0,44.9,True,0.016760652207684017,0.005306798047749775,0.005312279920225393,0.0065575923027680555,0.03643342911598818,-2.0027207925e-09,1.9421239622707336e-06,0.0,0.017356690672569737,0.011356690672569737,1.9421239622707336,0.0,11.356690672569737,-8.207572181980923e-07,0.0,1.7320486417079484,1.9999981243098761,510.9979915243162,-75.16464678037109,0.0,-0.7963045541803654,0.0,-2.5072173086471776e-07,0.0,75.16886474173305,2.5072173086471776e-07
analytic Gaussian c0,Te+3,3,3,positron,1,9.613059803999999e-19,9000,4.9e-11,49000,49.0,45000.0,45.0,True,0.01679063138854746,0.005317659253066369,0.005323150942483214,0.0066250310927007516,0.03666572466664971,-2.0027207925e-09,1.942111655009399e-06,0.0,0.017382653452902373,0.011382653452902373,1.942111655009399,0.0,11.382653452902373,-8.213440538687372e-07,0.0,1.732048641662021,1.9999981242701022,510.9979915039917,-74.10569468371338,0.0,-0.7681628204439428,0.0,-2.471894545360252e-07,0.0,74.10967587754286,2.471894545360252e-07
analytic Gaussian c0,Te+3,3,3,positron,1,9.613059803999999e-19,9020,4.91e-11,49100,49.099999999999994,45100.0,45.1,True,0.016820610569410893,0.0053285180551908605,0.005334021338082322,0.006691100225152253,0.036893911244867655,-2.0027207925e-09,1.9420993390133038e-06,0.0,0.017408616233234843,0.011408616233234843,1.9420993390133037,0.0,11.408616233234843,-8.219227074176988e-07,0.0,1.7320486416176997,1.9999981242317189,510.9979914843779,-73.08436728870902,0.0,-0.7416242397497278,0.0,-2.437826804311289e-07,0.0,73.08813001099361,2.437826804311289e-07
analytic Gaussian c0,Te+3,3,3,positron,1,9.613059803999999e-19,9040,4.92e-11,49200,49.2,45200.0,45.2,True,0.016850589750274335,0.005339377663535859,0.005344891965324912,0.006753489138646652,0.037111057166214295,-2.0027207925e-09,1.9420870144024585e-06,0.0,0.017434579013567146,0.011434579013567146,1.9420870144024585,0.0,11.434579013567147,-8.224935600223177e-07,0.0,1.732048641574873,1.99999812419463,510.99799146542557,-72.12337161829834,0.0,-0.7172678891724147,0.0,-2.4057715086158417e-07,0.0,72.1269381494598,2.4057715086158417e-07
analytic Gaussian c0,Te+3,3,3,positron,1,9.613059803999999e-19,9060,4.93e-11,49300,49.3,45300.0,45.300000000000004,True,0.016880568931137773,0.005350236844880751,0.005355763197964243,0.006816320824636334,0.03732953140504677,-2.0027207925e-09,1.942074681291088e-06,0.0,0.017460541793899293,0.011460541793899293,1.9420746812910878,0.0,11.460541793899292,-8.230569131047094e-07,0.0,1.7320486415334528,1.9999981241587594,510.9979914470957,-71.17679266666778,0.0,-0.6937158200996449,0.0,-2.3741971018543237e-07,0.0,71.18017319417584,2.3741971018543237e-07
analytic Gaussian c0,Te+3,3,3,positron,1,9.613059803999999e-19,9080,4.94e-11,49400,49.4,45400.0,45.4,True,0.01691054811200121,0.005361097858691469,0.005366634457859619,0.00687887887125906,0.03754718472577839,-2.0027207925e-09,1.942062339790631e-06,0.0,0.017486504574231287,0.011486504574231287,1.942062339790631,0.0,11.486504574231287,-8.236129063550003e-07,0.0,1.7320486414933876,1.999998124124062,510.9979914293654,-70.25163877551442,0.0,-0.6711391387923955,0.0,-2.343337356636074e-07,0.0,70.25484451900083,2.343337356636074e-07
analytic Gaussian c0,Te+3,3,3,positron,1,9.613059803999999e-19,9100,4.95e-11,49500,49.5,45500.0,45.5,True,0.01694052729286465,0.005371958401179893,0.005377505058685271,0.006942012192504588,0.03776656387037841,-2.0027207925e-09,1.9420499900103114e-06,0.0,0.017512467354563136,0.011512467354563136,1.9420499900103114,0.0,11.512467354563135,-8.241616741007824e-07,0.0,1.732048641454627,1.999998124090495,510.9979914122126,-69.3388521191543,0.0,-0.64926288569512,0.0,-2.3128901370726618e-07,0.0,69.34189177904429,2.3128901370726618e-07
analytic Gaussian c0,Te+3,3,3,positron,1,9.613059803999999e-19,9120,4.96e-11,49600,49.6,45600.0,45.6,True,0.016970506473728088,0.005382817364106362,0.005388375492492519,0.007002278867122124,0.037977343075094455,-2.0027207925e-09,1.942037632057096e-06,0.0,0.017538430134894843,0.011538430134894842,1.9420376320570958,0.0,11.538430134894842,-8.247034389010743e-07,0.0,1.7320486414171055,1.9999981240580005,510.997991395608,-68.471754362841,0.0,-0.6289417702522637,0.0,-2.2839669318686222e-07,0.0,68.47464284883569,2.2839669318686222e-07
analytic Gaussian c0,Te+3,3,3,positron,1,9.613059803999999e-19,9140,4.97e-11,49700,49.7,45700.0,45.7,True,0.01700048565459153,0.0053936768388707325,0.0053992459202997995,0.007063369341106366,0.038190593677910625,-2.0027207925e-09,1.942025266033951e-06,0.0,0.01756439291522641,0.01156439291522641,1.942025266033951,0.0,11.56439291522641,-8.252384193415902e-07,0.0,1.732048641380762,1.9999981240265265,510.9979913795249,-67.61298359631519,0.0,-0.6091508244158563,0.0,-2.255321484544362e-07,0.0,67.61572757519122,2.255321484544362e-07
analytic Gaussian c0,Te+3,3,3,positron,1,9.613059803999999e-19,9160,4.98e-11,49800,49.8,45800.0,45.8,True,0.017030464835454964,0.005404537894203831,0.005410117058888364,0.007126357512472886,0.03840953737287362,-2.0027207925e-09,1.9420128920422652e-06,0.0,0.017590355695557842,0.011590355695557842,1.9420128920422652,0.0,11.590355695557843,-8.257666434602399e-07,0.0,1.7320486413455711,1.9999981239960503,510.9979913639515,-66.75259308228854,0.0,-0.5896309623302063,0.0,-2.2266220083761756e-07,0.0,66.75519716008137,2.2266220083761756e-07
