run,path,timer,ranks,wall_max_s,wall_min_s,wall_avg_s,fraction_of_main
a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64,sandbox/Drift-Experiment/a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64/timing.dat,mainTimer,1,210.4,210.4,210.4,1.0
a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64,sandbox/Drift-Experiment/a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64/timing.dat,Write Stat,1,1.413,1.413,1.413,0.0067157794676806085
a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64,sandbox/Drift-Experiment/a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64/timing.dat,Write H5-File,1,81.89,81.89,81.89,0.38921102661596957
a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64,sandbox/Drift-Experiment/a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64/timing.dat,bInitLimits,1,0.36,0.36,0.36,0.0017110266159695816
a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64,sandbox/Drift-Experiment/a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64/timing.dat,bAllReduceLimits,1,0.1923,0.1923,0.1923,0.0009139733840304183
a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64,sandbox/Drift-Experiment/a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64/timing.dat,bAllReduceGlobalHis,1,0.1984,0.1984,0.1984,0.0009429657794676805
a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64,sandbox/Drift-Experiment/a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64/timing.dat,bAssignUniformBins,1,0.1774,0.1774,0.1774,0.0008431558935361217
a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64,sandbox/Drift-Experiment/a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64/timing.dat,bExecuteHistoReduct,1,0.4414,0.4414,0.4414,0.002097908745247148
a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64,sandbox/Drift-Experiment/a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64/timing.dat,bSortContainerByBin,1,3.948,3.948,3.948,0.01876425855513308
a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64,sandbox/Drift-Experiment/a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64/timing.dat,bVerifySorting,1,0.0,0.0,0.0,0.0
a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64,sandbox/Drift-Experiment/a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64/timing.dat,Initialize,1,0.1809,0.1809,0.1809,0.0008597908745247148
a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64,sandbox/Drift-Experiment/a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64/timing.dat,Initialize: extra H,1,0.0008017,0.0008017,0.0008017,3.810361216730038e-06
a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64,sandbox/Drift-Experiment/a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64/timing.dat,Warmup,1,0.1698,0.1698,0.1698,0.0008070342205323194
a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64,sandbox/Drift-Experiment/a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64/timing.dat,Green Init,1,0.0009524,0.0009524,0.0009524,4.526615969581749e-06
a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64,sandbox/Drift-Experiment/a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64/timing.dat,FFT: Green,1,5.288,5.288,5.288,0.025133079847908746
a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64,sandbox/Drift-Experiment/a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64/timing.dat,Solve,1,37.44,37.44,37.44,0.17794676806083648
a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64,sandbox/Drift-Experiment/a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64/timing.dat,Solve: Physical to,1,0.1554,0.1554,0.1554,0.0007385931558935361
a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64,sandbox/Drift-Experiment/a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64/timing.dat,FFT: Rho,1,5.313,5.313,5.313,0.02525190114068441
a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64,sandbox/Drift-Experiment/a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64/timing.dat,FFT: Convolution,1,5.301,5.301,5.301,0.02519486692015209
a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64,sandbox/Drift-Experiment/a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64/timing.dat,Solve: Double to ph,1,0.1559,0.1559,0.1559,0.0007409695817490495
a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64,sandbox/Drift-Experiment/a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64/timing.dat,Solve: Electric fie,1,18.92,18.92,18.92,0.08992395437262359
a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64,sandbox/Drift-Experiment/a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64/timing.dat,FFT: Efield,1,15.95,15.95,15.95,0.07580798479087451
a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64,sandbox/Drift-Experiment/a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64/timing.dat,Efield: double to p,1,0.4697,0.4697,0.4697,0.0022324144486692015
a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64,sandbox/Drift-Experiment/a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64/timing.dat,samplingTime,1,0.006441,0.006441,0.006441,3.061311787072243e-05
a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64,sandbox/Drift-Experiment/a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64/timing.dat,Sampling,1,0.001606,0.001606,0.001606,7.633079847908744e-06
a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64,sandbox/Drift-Experiment/a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64/timing.dat,particleBC,1,0.821,0.821,0.821,0.0039020912547528515
a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64,sandbox/Drift-Experiment/a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64/timing.dat,updateParticle,1,0.0,0.0,0.0,0.0
a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64,sandbox/Drift-Experiment/a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64/timing.dat,computeMoments,1,19.83,19.83,19.83,0.09424904942965778
a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64,sandbox/Drift-Experiment/a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64/timing.dat,TIntegration1,1,1.402,1.402,1.402,0.006663498098859315
a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64,sandbox/Drift-Experiment/a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64/timing.dat,TIntegration2,1,2.289,2.289,2.289,0.010879277566539924
a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64,sandbox/Drift-Experiment/a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64/timing.dat,External field eval,1,4.938,4.938,4.938,0.023469581749049426
a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64,sandbox/Drift-Experiment/a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64/timing.dat,PluginElements,1,0.0,0.0,0.0,0.0
a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64,sandbox/Drift-Experiment/a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64/timing.dat,Binaryrepart,1,0.0,0.0,0.0,0.0
a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64,sandbox/Drift-Experiment/a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64/timing.dat,OrbThreader,1,0.3334,0.3334,0.3334,0.0015846007604562735
a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64,sandbox/Drift-Experiment/a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64/timing.dat,BB window total,1,79.59,79.59,79.59,0.3782794676806084
a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64,sandbox/Drift-Experiment/a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64/timing.dat,BB entry trans,1,0.0,0.0,0.0,0.0
a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64,sandbox/Drift-Experiment/a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64/timing.dat,BB mesh setup,1,6.421,6.421,6.421,0.030518060836501902
a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64,sandbox/Drift-Experiment/a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64/timing.dat,BB self fields,1,61.95,61.95,61.95,0.29443916349809884
a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64,sandbox/Drift-Experiment/a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64/timing.dat,BB transform back,1,0.4878,0.4878,0.4878,0.002318441064638783
a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64,sandbox/Drift-Experiment/a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64/timing.dat,BB witness gather,1,1.84,1.84,1.84,0.008745247148288974
a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64,sandbox/Drift-Experiment/a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64/timing.dat,BB transition dump,1,0.0,0.0,0.0,0.0
a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64,sandbox/Drift-Experiment/a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64/timing.dat,bDeviceSyncronizati,1,1.065,1.065,1.065,0.005061787072243346
a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64,sandbox/Drift-Experiment/a100-one_c0_track12_edge_t0_ip6mm_400k_50ps_dt5fs_selfsc_mesh24mm_nxy64/timing.dat,bHistogramInit,1,0.4894,0.4894,0.4894,0.0023260456273764257
