s_m,Bx_axis_T,Bx_probe_T,Bx_probe_fint0_T,By_axis_T,By_probe_T,By_probe_fint0_T,Bs_axis_T,Bs_probe_T,Bs_probe_fint0_T,delta_Bx_fint_T
1.556581480882456e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.557963880066189e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.559346279249921e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.560728678433653e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.562111077617385e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.563493476801117e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.564875875984850e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.566258275168582e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.567640674352314e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.569023073536046e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.570405472719778e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.571787871903511e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.573170271087243e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.574552670270975e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.575935069454707e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.577317468638439e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.578699867822172e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.580082267005904e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.581464666189636e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.582847065373368e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.584229464557100e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.585611863740833e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.586994262924565e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.588376662108297e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.589759061292029e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.591141460475761e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.592523859659494e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.593906258843226e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.595288658026958e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.596671057210690e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.598053456394422e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.599435855578154e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.600818254761887e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.602200653945619e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.603583053129351e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.604965452313083e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.606347851496815e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.607730250680548e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.609112649864280e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.610495049048012e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.611877448231744e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.613259847415476e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.614642246599209e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.616024645782941e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.617407044966673e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.618789444150405e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.620171843334137e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.621554242517870e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.622936641701602e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.624319040885334e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.625701440069066e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.627083839252798e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.628466238436531e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.629848637620263e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.631231036803995e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.632613435987727e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.633995835171459e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.635378234355192e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.636760633538924e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.638143032722656e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.639525431906388e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.640907831090120e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.642290230273853e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.643672629457585e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.645055028641317e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.646437427825049e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.647819827008782e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.649202226192514e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.650584625376246e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.651967024559978e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.653349423743710e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.654731822927443e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.656114222111175e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.657496621294907e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-4.178065048473403e-01,-4.178065048473403e-01,-4.178065048473403e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
