variable,fixed_variable,fixed_value,richardson_levels,coarse,fine,metric,order
dt_s,epsilon,3.000000000000e-06,2,3.000000000000e-13,1.000000000000e-13,scaled_max_error,-1.234226655085e+00
dt_s,epsilon,3.000000000000e-06,2,3.000000000000e-13,1.000000000000e-13,abs_R16,-1.835275336787e+00
dt_s,epsilon,3.000000000000e-06,2,3.000000000000e-13,1.000000000000e-13,abs_R26,-8.372293313746e-01
dt_s,epsilon,1.000000000000e-05,2,3.000000000000e-11,1.000000000000e-11,scaled_max_error,1.954032247398e+00
dt_s,epsilon,1.000000000000e-05,2,3.000000000000e-11,1.000000000000e-11,abs_R16,1.960968431143e+00
dt_s,epsilon,1.000000000000e-05,2,3.000000000000e-11,1.000000000000e-11,abs_R26,1.965681580901e+00
dt_s,epsilon,1.000000000000e-05,2,3.000000000000e-11,1.000000000000e-11,difference_from_finest_dt,1.953982825280e+00
dt_s,epsilon,1.000000000000e-05,2,1.000000000000e-11,3.000000000000e-12,scaled_max_error,2.003075160898e+00
dt_s,epsilon,1.000000000000e-05,2,1.000000000000e-11,3.000000000000e-12,abs_R16,2.012425440983e+00
dt_s,epsilon,1.000000000000e-05,2,1.000000000000e-11,3.000000000000e-12,abs_R26,2.179577353039e+00
dt_s,epsilon,1.000000000000e-05,2,1.000000000000e-11,3.000000000000e-12,difference_from_finest_dt,2.002556908927e+00
dt_s,epsilon,1.000000000000e-05,2,3.000000000000e-12,1.000000000000e-12,scaled_max_error,1.962766728643e+00
dt_s,epsilon,1.000000000000e-05,2,3.000000000000e-12,1.000000000000e-12,abs_R16,1.283327945210e+00
dt_s,epsilon,1.000000000000e-05,2,3.000000000000e-12,1.000000000000e-12,abs_R26,2.375406719838e-01
dt_s,epsilon,1.000000000000e-05,2,3.000000000000e-12,1.000000000000e-12,difference_from_finest_dt,5.661280470327e-01
dt_s,epsilon,1.000000000000e-05,2,1.000000000000e-12,3.000000000000e-13,scaled_max_error,-1.255468565241e+00
dt_s,epsilon,1.000000000000e-05,2,1.000000000000e-12,3.000000000000e-13,abs_R16,-5.148917420292e-01
dt_s,epsilon,1.000000000000e-05,2,1.000000000000e-12,3.000000000000e-13,abs_R26,9.361333610794e-01
dt_s,epsilon,1.000000000000e-05,2,1.000000000000e-12,3.000000000000e-13,difference_from_finest_dt,-6.483259260135e-01
dt_s,epsilon,1.000000000000e-05,2,3.000000000000e-13,1.000000000000e-13,scaled_max_error,-1.918374530352e-01
dt_s,epsilon,1.000000000000e-05,2,3.000000000000e-13,1.000000000000e-13,abs_R16,-1.305898116408e+00
dt_s,epsilon,1.000000000000e-05,2,3.000000000000e-13,1.000000000000e-13,abs_R26,-1.982405499405e+00
dt_s,epsilon,3.000000000000e-05,2,3.000000000000e-11,1.000000000000e-11,scaled_max_error,1.955075221578e+00
dt_s,epsilon,3.000000000000e-05,2,3.000000000000e-11,1.000000000000e-11,abs_R16,1.987566366398e+00
dt_s,epsilon,3.000000000000e-05,2,3.000000000000e-11,1.000000000000e-11,abs_R26,1.989441848725e+00
dt_s,epsilon,3.000000000000e-05,2,3.000000000000e-11,1.000000000000e-11,difference_from_finest_dt,1.955024791834e+00
dt_s,epsilon,3.000000000000e-05,2,1.000000000000e-11,3.000000000000e-12,scaled_max_error,2.001795866430e+00
dt_s,epsilon,3.000000000000e-05,2,1.000000000000e-11,3.000000000000e-12,abs_R16,1.977652419061e+00
dt_s,epsilon,3.000000000000e-05,2,1.000000000000e-11,3.000000000000e-12,abs_R26,1.991137677040e+00
dt_s,epsilon,3.000000000000e-05,2,1.000000000000e-11,3.000000000000e-12,difference_from_finest_dt,2.001268025639e+00
dt_s,epsilon,3.000000000000e-05,2,3.000000000000e-12,1.000000000000e-12,scaled_max_error,2.009006195401e+00
dt_s,epsilon,3.000000000000e-05,2,3.000000000000e-12,1.000000000000e-12,abs_R16,1.819388042338e+00
dt_s,epsilon,3.000000000000e-05,2,3.000000000000e-12,1.000000000000e-12,abs_R26,1.689222176599e+00
dt_s,epsilon,3.000000000000e-05,2,3.000000000000e-12,1.000000000000e-12,difference_from_finest_dt,1.124761661263e+00
dt_s,epsilon,3.000000000000e-05,2,1.000000000000e-12,3.000000000000e-13,scaled_max_error,2.753203510948e-01
dt_s,epsilon,3.000000000000e-05,2,1.000000000000e-12,3.000000000000e-13,abs_R16,-4.562035545221e-01
dt_s,epsilon,3.000000000000e-05,2,1.000000000000e-12,3.000000000000e-13,abs_R26,-4.794833952897e-01
dt_s,epsilon,3.000000000000e-05,2,1.000000000000e-12,3.000000000000e-13,difference_from_finest_dt,-1.450112700084e-02
dt_s,epsilon,3.000000000000e-05,2,3.000000000000e-13,1.000000000000e-13,scaled_max_error,-1.257306258147e+00
dt_s,epsilon,3.000000000000e-05,2,3.000000000000e-13,1.000000000000e-13,abs_R16,-8.189780421439e-01
dt_s,epsilon,3.000000000000e-05,2,3.000000000000e-13,1.000000000000e-13,abs_R26,-9.382037765130e-01
dt_s,epsilon,1.000000000000e-04,2,3.000000000000e-11,1.000000000000e-11,scaled_max_error,1.955179974768e+00
dt_s,epsilon,1.000000000000e-04,2,3.000000000000e-11,1.000000000000e-11,abs_R16,1.987540777803e+00
dt_s,epsilon,1.000000000000e-04,2,3.000000000000e-11,1.000000000000e-11,abs_R26,1.989773160342e+00
dt_s,epsilon,1.000000000000e-04,2,3.000000000000e-11,1.000000000000e-11,difference_from_finest_dt,1.955131947781e+00
dt_s,epsilon,1.000000000000e-04,2,1.000000000000e-11,3.000000000000e-12,scaled_max_error,2.001441312931e+00
dt_s,epsilon,1.000000000000e-04,2,1.000000000000e-11,3.000000000000e-12,abs_R16,1.988647144849e+00
dt_s,epsilon,1.000000000000e-04,2,1.000000000000e-11,3.000000000000e-12,abs_R26,1.995935237431e+00
dt_s,epsilon,1.000000000000e-04,2,1.000000000000e-11,3.000000000000e-12,difference_from_finest_dt,2.000938856451e+00
dt_s,epsilon,1.000000000000e-04,2,3.000000000000e-12,1.000000000000e-12,scaled_max_error,2.009235867184e+00
dt_s,epsilon,1.000000000000e-04,2,3.000000000000e-12,1.000000000000e-12,abs_R16,2.102777292305e+00
dt_s,epsilon,1.000000000000e-04,2,3.000000000000e-12,1.000000000000e-12,abs_R26,2.066203805828e+00
dt_s,epsilon,1.000000000000e-04,2,3.000000000000e-12,1.000000000000e-12,difference_from_finest_dt,1.645228278813e+00
dt_s,epsilon,1.000000000000e-04,2,1.000000000000e-12,3.000000000000e-13,scaled_max_error,8.218876548482e-01
dt_s,epsilon,1.000000000000e-04,2,1.000000000000e-12,3.000000000000e-13,abs_R16,2.831771333302e-01
dt_s,epsilon,1.000000000000e-04,2,1.000000000000e-12,3.000000000000e-13,abs_R26,2.328052922737e+00
dt_s,epsilon,1.000000000000e-04,2,1.000000000000e-12,3.000000000000e-13,difference_from_finest_dt,-2.960763860241e-01
dt_s,epsilon,1.000000000000e-04,2,3.000000000000e-13,1.000000000000e-13,scaled_max_error,-1.455357676068e+00
dt_s,epsilon,1.000000000000e-04,2,3.000000000000e-13,1.000000000000e-13,abs_R16,-7.225440678783e-01
dt_s,epsilon,1.000000000000e-04,2,3.000000000000e-13,1.000000000000e-13,abs_R26,-4.264990552179e+00
dt_s,epsilon,3.000000000000e-04,2,3.000000000000e-11,1.000000000000e-11,scaled_max_error,1.955084809715e+00
dt_s,epsilon,3.000000000000e-04,2,3.000000000000e-11,1.000000000000e-11,abs_R16,1.987266768760e+00
dt_s,epsilon,3.000000000000e-04,2,3.000000000000e-11,1.000000000000e-11,abs_R26,1.989706141513e+00
dt_s,epsilon,3.000000000000e-04,2,3.000000000000e-11,1.000000000000e-11,difference_from_finest_dt,1.955035283742e+00
dt_s,epsilon,3.000000000000e-04,2,1.000000000000e-11,3.000000000000e-12,scaled_max_error,2.001806953429e+00
dt_s,epsilon,3.000000000000e-04,2,1.000000000000e-11,3.000000000000e-12,abs_R16,1.987301004918e+00
dt_s,epsilon,3.000000000000e-04,2,1.000000000000e-11,3.000000000000e-12,abs_R26,1.985041977088e+00
dt_s,epsilon,3.000000000000e-04,2,1.000000000000e-11,3.000000000000e-12,difference_from_finest_dt,2.001288562183e+00
dt_s,epsilon,3.000000000000e-04,2,3.000000000000e-12,1.000000000000e-12,scaled_max_error,2.008971831021e+00
dt_s,epsilon,3.000000000000e-04,2,3.000000000000e-12,1.000000000000e-12,abs_R16,1.884613687849e+00
dt_s,epsilon,3.000000000000e-04,2,3.000000000000e-12,1.000000000000e-12,abs_R26,1.914369825538e+00
dt_s,epsilon,3.000000000000e-04,2,3.000000000000e-12,1.000000000000e-12,difference_from_finest_dt,2.003938435241e+00
dt_s,epsilon,3.000000000000e-04,2,1.000000000000e-12,3.000000000000e-13,scaled_max_error,2.147484565112e+00
dt_s,epsilon,3.000000000000e-04,2,1.000000000000e-12,3.000000000000e-13,abs_R16,2.329731784123e+00
dt_s,epsilon,3.000000000000e-04,2,1.000000000000e-12,3.000000000000e-13,abs_R26,3.269455215489e+00
dt_s,epsilon,3.000000000000e-04,2,1.000000000000e-12,3.000000000000e-13,difference_from_finest_dt,7.745434834538e-01
dt_s,epsilon,3.000000000000e-04,2,3.000000000000e-13,1.000000000000e-13,scaled_max_error,-1.551837926588e+00
dt_s,epsilon,3.000000000000e-04,2,3.000000000000e-13,1.000000000000e-13,abs_R16,2.030277725275e-01
dt_s,epsilon,3.000000000000e-04,2,3.000000000000e-13,1.000000000000e-13,abs_R26,-3.187173921343e+00
dt_s,epsilon,1.000000000000e-03,2,3.000000000000e-11,1.000000000000e-11,scaled_max_error,1.954990308435e+00
dt_s,epsilon,1.000000000000e-03,2,3.000000000000e-11,1.000000000000e-11,abs_R16,1.987306808110e+00
dt_s,epsilon,1.000000000000e-03,2,3.000000000000e-11,1.000000000000e-11,abs_R26,1.989609340501e+00
dt_s,epsilon,1.000000000000e-03,2,3.000000000000e-11,1.000000000000e-11,difference_from_finest_dt,1.954941981357e+00
dt_s,epsilon,1.000000000000e-03,2,1.000000000000e-11,3.000000000000e-12,scaled_max_error,2.001588635969e+00
dt_s,epsilon,1.000000000000e-03,2,1.000000000000e-11,3.000000000000e-12,abs_R16,1.988784460374e+00
dt_s,epsilon,1.000000000000e-03,2,1.000000000000e-11,3.000000000000e-12,abs_R26,1.988451967101e+00
dt_s,epsilon,1.000000000000e-03,2,1.000000000000e-11,3.000000000000e-12,difference_from_finest_dt,2.001082928557e+00
dt_s,epsilon,1.000000000000e-03,2,3.000000000000e-12,1.000000000000e-12,scaled_max_error,2.009074415384e+00
dt_s,epsilon,1.000000000000e-03,2,3.000000000000e-12,1.000000000000e-12,abs_R16,1.982611575210e+00
dt_s,epsilon,1.000000000000e-03,2,3.000000000000e-12,1.000000000000e-12,abs_R26,1.977232733044e+00
dt_s,epsilon,1.000000000000e-03,2,3.000000000000e-12,1.000000000000e-12,difference_from_finest_dt,2.004163058923e+00
dt_s,epsilon,1.000000000000e-03,2,1.000000000000e-12,3.000000000000e-13,scaled_max_error,2.147275481132e+00
dt_s,epsilon,1.000000000000e-03,2,1.000000000000e-12,3.000000000000e-13,abs_R16,2.043188969418e+00
dt_s,epsilon,1.000000000000e-03,2,1.000000000000e-12,3.000000000000e-13,abs_R26,1.233903759291e+00
dt_s,epsilon,1.000000000000e-03,2,1.000000000000e-12,3.000000000000e-13,difference_from_finest_dt,1.899884077149e+00
dt_s,epsilon,1.000000000000e-03,2,3.000000000000e-13,1.000000000000e-13,scaled_max_error,3.801481135697e-01
dt_s,epsilon,1.000000000000e-03,2,3.000000000000e-13,1.000000000000e-13,abs_R16,4.264861950429e-01
dt_s,epsilon,1.000000000000e-03,2,3.000000000000e-13,1.000000000000e-13,abs_R26,-2.132628908352e-01
dt_s,epsilon,3.000000000000e-03,2,3.000000000000e-11,1.000000000000e-11,scaled_max_error,1.953511360090e+00
dt_s,epsilon,3.000000000000e-03,2,3.000000000000e-11,1.000000000000e-11,abs_R16,1.987275899073e+00
dt_s,epsilon,3.000000000000e-03,2,3.000000000000e-11,1.000000000000e-11,abs_R26,1.989599315186e+00
dt_s,epsilon,3.000000000000e-03,2,3.000000000000e-11,1.000000000000e-11,difference_from_finest_dt,1.953463422695e+00
dt_s,epsilon,3.000000000000e-03,2,1.000000000000e-11,3.000000000000e-12,scaled_max_error,2.003038665552e+00
dt_s,epsilon,3.000000000000e-03,2,1.000000000000e-11,3.000000000000e-12,abs_R16,1.988926705970e+00
dt_s,epsilon,3.000000000000e-03,2,1.000000000000e-11,3.000000000000e-12,abs_R26,1.988571292258e+00
dt_s,epsilon,3.000000000000e-03,2,1.000000000000e-11,3.000000000000e-12,difference_from_finest_dt,2.002535963808e+00
dt_s,epsilon,3.000000000000e-03,2,3.000000000000e-12,1.000000000000e-12,scaled_max_error,2.008981498071e+00
dt_s,epsilon,3.000000000000e-03,2,3.000000000000e-12,1.000000000000e-12,abs_R16,1.977672600927e+00
dt_s,epsilon,3.000000000000e-03,2,3.000000000000e-12,1.000000000000e-12,abs_R26,1.977016815709e+00
dt_s,epsilon,3.000000000000e-03,2,3.000000000000e-12,1.000000000000e-12,difference_from_finest_dt,2.004100641693e+00
dt_s,epsilon,3.000000000000e-03,2,1.000000000000e-12,3.000000000000e-13,scaled_max_error,2.121997170890e+00
dt_s,epsilon,3.000000000000e-03,2,1.000000000000e-12,3.000000000000e-13,abs_R16,1.960414607175e+00
dt_s,epsilon,3.000000000000e-03,2,1.000000000000e-12,3.000000000000e-13,abs_R26,1.881028562932e+00
dt_s,epsilon,3.000000000000e-03,2,1.000000000000e-12,3.000000000000e-13,difference_from_finest_dt,2.088189878649e+00
dt_s,epsilon,3.000000000000e-03,2,3.000000000000e-13,1.000000000000e-13,scaled_max_error,2.678726177770e-01
dt_s,epsilon,3.000000000000e-03,2,3.000000000000e-13,1.000000000000e-13,abs_R16,1.058762523465e+00
dt_s,epsilon,3.000000000000e-03,2,3.000000000000e-13,1.000000000000e-13,abs_R26,3.156973856630e+00
dt_s,epsilon,1.000000000000e-02,2,3.000000000000e-11,1.000000000000e-11,scaled_max_error,1.961550123032e+00
dt_s,epsilon,1.000000000000e-02,2,3.000000000000e-11,1.000000000000e-11,abs_R16,1.987291124892e+00
dt_s,epsilon,1.000000000000e-02,2,3.000000000000e-11,1.000000000000e-11,abs_R26,1.989608727250e+00
dt_s,epsilon,1.000000000000e-02,2,3.000000000000e-11,1.000000000000e-11,difference_from_finest_dt,1.961499893330e+00
dt_s,epsilon,1.000000000000e-02,2,1.000000000000e-11,3.000000000000e-12,scaled_max_error,1.995905014557e+00
dt_s,epsilon,1.000000000000e-02,2,1.000000000000e-11,3.000000000000e-12,abs_R16,1.989175663919e+00
dt_s,epsilon,1.000000000000e-02,2,1.000000000000e-11,3.000000000000e-12,abs_R26,1.988565850329e+00
dt_s,epsilon,1.000000000000e-02,2,1.000000000000e-11,3.000000000000e-12,difference_from_finest_dt,1.995383835892e+00
dt_s,epsilon,1.000000000000e-02,2,3.000000000000e-12,1.000000000000e-12,scaled_max_error,2.008969931033e+00
dt_s,epsilon,1.000000000000e-02,2,3.000000000000e-12,1.000000000000e-12,abs_R16,1.974298041849e+00
dt_s,epsilon,1.000000000000e-02,2,3.000000000000e-12,1.000000000000e-12,abs_R26,1.979664547208e+00
dt_s,epsilon,1.000000000000e-02,2,3.000000000000e-12,1.000000000000e-12,difference_from_finest_dt,2.003906012777e+00
dt_s,epsilon,1.000000000000e-02,2,1.000000000000e-12,3.000000000000e-13,scaled_max_error,2.048473765639e+00
dt_s,epsilon,1.000000000000e-02,2,1.000000000000e-12,3.000000000000e-13,abs_R16,1.840171863582e+00
dt_s,epsilon,1.000000000000e-02,2,1.000000000000e-12,3.000000000000e-13,abs_R26,1.783366493085e+00
dt_s,epsilon,1.000000000000e-02,2,1.000000000000e-12,3.000000000000e-13,difference_from_finest_dt,2.086460522037e+00
dt_s,epsilon,1.000000000000e-02,2,3.000000000000e-13,1.000000000000e-13,scaled_max_error,1.197601826521e+00
dt_s,epsilon,1.000000000000e-02,2,3.000000000000e-13,1.000000000000e-13,abs_R16,1.055498541832e+00
dt_s,epsilon,1.000000000000e-02,2,3.000000000000e-13,1.000000000000e-13,abs_R26,5.599845486094e-01
dt_s,epsilon,3.000000000000e-02,2,3.000000000000e-11,1.000000000000e-11,scaled_max_error,1.961049650589e+00
dt_s,epsilon,3.000000000000e-02,2,3.000000000000e-11,1.000000000000e-11,abs_R16,1.987278271762e+00
dt_s,epsilon,3.000000000000e-02,2,3.000000000000e-11,1.000000000000e-11,abs_R26,1.989599103126e+00
dt_s,epsilon,3.000000000000e-02,2,3.000000000000e-11,1.000000000000e-11,difference_from_finest_dt,1.960997310756e+00
dt_s,epsilon,3.000000000000e-02,2,1.000000000000e-11,3.000000000000e-12,scaled_max_error,1.996120806920e+00
dt_s,epsilon,3.000000000000e-02,2,1.000000000000e-11,3.000000000000e-12,abs_R16,1.989066700098e+00
dt_s,epsilon,3.000000000000e-02,2,1.000000000000e-11,3.000000000000e-12,abs_R26,1.988576735829e+00
dt_s,epsilon,3.000000000000e-02,2,1.000000000000e-11,3.000000000000e-12,difference_from_finest_dt,1.995577547258e+00
dt_s,epsilon,3.000000000000e-02,2,3.000000000000e-12,1.000000000000e-12,scaled_max_error,2.009161968584e+00
dt_s,epsilon,3.000000000000e-02,2,3.000000000000e-12,1.000000000000e-12,abs_R16,1.975100914220e+00
dt_s,epsilon,3.000000000000e-02,2,3.000000000000e-12,1.000000000000e-12,abs_R26,1.975274549428e+00
dt_s,epsilon,3.000000000000e-02,2,3.000000000000e-12,1.000000000000e-12,difference_from_finest_dt,2.003883084260e+00
dt_s,epsilon,3.000000000000e-02,2,1.000000000000e-12,3.000000000000e-13,scaled_max_error,2.062265619527e+00
dt_s,epsilon,3.000000000000e-02,2,1.000000000000e-12,3.000000000000e-13,abs_R16,1.805469331899e+00
dt_s,epsilon,3.000000000000e-02,2,1.000000000000e-12,3.000000000000e-13,abs_R26,1.809265057756e+00
dt_s,epsilon,3.000000000000e-02,2,1.000000000000e-12,3.000000000000e-13,difference_from_finest_dt,2.085912849682e+00
dt_s,epsilon,3.000000000000e-02,2,3.000000000000e-13,1.000000000000e-13,scaled_max_error,1.228384925288e+00
dt_s,epsilon,3.000000000000e-02,2,3.000000000000e-13,1.000000000000e-13,abs_R16,8.559179464182e-01
dt_s,epsilon,3.000000000000e-02,2,3.000000000000e-13,1.000000000000e-13,abs_R26,1.252284289836e+00
dt_s,epsilon,1.000000000000e-01,2,3.000000000000e-11,1.000000000000e-11,scaled_max_error,1.956011713172e+00
dt_s,epsilon,1.000000000000e-01,2,3.000000000000e-11,1.000000000000e-11,abs_R16,1.986937914445e+00
dt_s,epsilon,1.000000000000e-01,2,3.000000000000e-11,1.000000000000e-11,abs_R26,1.990257928155e+00
dt_s,epsilon,1.000000000000e-01,2,3.000000000000e-11,1.000000000000e-11,difference_from_finest_dt,1.953531896544e+00
dt_s,epsilon,1.000000000000e-01,2,1.000000000000e-11,3.000000000000e-12,scaled_max_error,2.029296972064e+00
dt_s,epsilon,1.000000000000e-01,2,1.000000000000e-11,3.000000000000e-12,abs_R16,1.977183921287e+00
dt_s,epsilon,1.000000000000e-01,2,1.000000000000e-11,3.000000000000e-12,abs_R26,1.985080836109e+00
dt_s,epsilon,1.000000000000e-01,2,1.000000000000e-11,3.000000000000e-12,difference_from_finest_dt,2.002838021221e+00
dt_s,epsilon,1.000000000000e-01,2,3.000000000000e-12,1.000000000000e-12,scaled_max_error,2.028879410914e+00
dt_s,epsilon,1.000000000000e-01,2,3.000000000000e-12,1.000000000000e-12,abs_R16,1.877517432547e+00
dt_s,epsilon,1.000000000000e-01,2,3.000000000000e-12,1.000000000000e-12,abs_R26,1.951869021843e+00
dt_s,epsilon,1.000000000000e-01,2,3.000000000000e-12,1.000000000000e-12,difference_from_finest_dt,2.004415583741e+00
dt_s,epsilon,1.000000000000e-01,2,1.000000000000e-12,3.000000000000e-13,scaled_max_error,1.171317134845e+00
dt_s,epsilon,1.000000000000e-01,2,1.000000000000e-12,3.000000000000e-13,abs_R16,1.268900650556e+00
dt_s,epsilon,1.000000000000e-01,2,1.000000000000e-12,3.000000000000e-13,abs_R26,1.627553548285e+00
dt_s,epsilon,1.000000000000e-01,2,1.000000000000e-12,3.000000000000e-13,difference_from_finest_dt,2.086674491427e+00
dt_s,epsilon,1.000000000000e-01,2,3.000000000000e-13,1.000000000000e-13,scaled_max_error,-2.754342074716e-01
dt_s,epsilon,1.000000000000e-01,2,3.000000000000e-13,1.000000000000e-13,abs_R16,3.396100006978e-01
dt_s,epsilon,1.000000000000e-01,2,3.000000000000e-13,1.000000000000e-13,abs_R26,7.133964859754e-01
dt_s,epsilon,1.000000000000e-06,3,3.000000000000e-11,1.000000000000e-11,scaled_max_error,1.955165793985e+00
dt_s,epsilon,1.000000000000e-06,3,3.000000000000e-11,1.000000000000e-11,abs_R16,1.974953932682e+00
dt_s,epsilon,1.000000000000e-06,3,3.000000000000e-11,1.000000000000e-11,abs_R26,1.929484829507e+00
dt_s,epsilon,1.000000000000e-06,3,3.000000000000e-11,1.000000000000e-11,difference_from_finest_dt,1.955116712110e+00
dt_s,epsilon,1.000000000000e-06,3,1.000000000000e-11,3.000000000000e-12,scaled_max_error,1.838585708177e+00
dt_s,epsilon,1.000000000000e-06,3,1.000000000000e-11,3.000000000000e-12,abs_R16,1.630331279039e+00
dt_s,epsilon,1.000000000000e-06,3,1.000000000000e-11,3.000000000000e-12,abs_R26,2.392302543606e+00
dt_s,epsilon,1.000000000000e-06,3,1.000000000000e-11,3.000000000000e-12,difference_from_finest_dt,4.018311642803e-02
dt_s,epsilon,1.000000000000e-06,3,3.000000000000e-12,1.000000000000e-12,scaled_max_error,-2.413730256908e-01
dt_s,epsilon,1.000000000000e-06,3,3.000000000000e-12,1.000000000000e-12,abs_R16,3.552264045411e-01
dt_s,epsilon,1.000000000000e-06,3,3.000000000000e-12,1.000000000000e-12,abs_R26,-7.112526545231e-01
dt_s,epsilon,1.000000000000e-06,3,3.000000000000e-12,1.000000000000e-12,difference_from_finest_dt,1.608542695331e-01
dt_s,epsilon,1.000000000000e-06,3,1.000000000000e-12,3.000000000000e-13,scaled_max_error,-1.045425148669e+00
dt_s,epsilon,1.000000000000e-06,3,1.000000000000e-12,3.000000000000e-13,abs_R16,-1.047060060476e+00
dt_s,epsilon,1.000000000000e-06,3,1.000000000000e-12,3.000000000000e-13,abs_R26,-2.145224126876e+00
dt_s,epsilon,1.000000000000e-06,3,1.000000000000e-12,3.000000000000e-13,difference_from_finest_dt,-4.562634578774e-01
dt_s,epsilon,1.000000000000e-06,3,3.000000000000e-13,1.000000000000e-13,scaled_max_error,-5.129025623575e-01
dt_s,epsilon,1.000000000000e-06,3,3.000000000000e-13,1.000000000000e-13,abs_R16,-1.005246846769e-01
dt_s,epsilon,1.000000000000e-06,3,3.000000000000e-13,1.000000000000e-13,abs_R26,6.669157258993e-02
dt_s,epsilon,3.000000000000e-06,3,3.000000000000e-11,1.000000000000e-11,scaled_max_error,1.956352310391e+00
dt_s,epsilon,3.000000000000e-06,3,3.000000000000e-11,1.000000000000e-11,abs_R16,1.954658992679e+00
dt_s,epsilon,3.000000000000e-06,3,3.000000000000e-11,1.000000000000e-11,abs_R26,1.963871218035e+00
dt_s,epsilon,3.000000000000e-06,3,3.000000000000e-11,1.000000000000e-11,difference_from_finest_dt,1.684714888877e+00
dt_s,epsilon,3.000000000000e-06,3,1.000000000000e-11,3.000000000000e-12,scaled_max_error,2.001010307352e+00
dt_s,epsilon,3.000000000000e-06,3,1.000000000000e-11,3.000000000000e-12,abs_R16,2.151973362308e+00
dt_s,epsilon,3.000000000000e-06,3,1.000000000000e-11,3.000000000000e-12,abs_R26,1.845501423137e+00
dt_s,epsilon,3.000000000000e-06,3,1.000000000000e-11,3.000000000000e-12,difference_from_finest_dt,6.438453457382e-01
dt_s,epsilon,3.000000000000e-06,3,3.000000000000e-12,1.000000000000e-12,scaled_max_error,3.941392083934e-01
dt_s,epsilon,3.000000000000e-06,3,3.000000000000e-12,1.000000000000e-12,abs_R16,-4.184704765471e-01
dt_s,epsilon,3.000000000000e-06,3,3.000000000000e-12,1.000000000000e-12,abs_R26,-4.736608559414e-01
dt_s,epsilon,3.000000000000e-06,3,3.000000000000e-12,1.000000000000e-12,difference_from_finest_dt,1.354157968548e-02
dt_s,epsilon,3.000000000000e-06,3,1.000000000000e-12,3.000000000000e-13,scaled_max_error,-1.138729915839e+00
dt_s,epsilon,3.000000000000e-06,3,1.000000000000e-12,3.000000000000e-13,abs_R16,4.756996472008e-01
dt_s,epsilon,3.000000000000e-06,3,1.000000000000e-12,3.000000000000e-13,abs_R26,-3.588452356238e-02
dt_s,epsilon,3.000000000000e-06,3,1.000000000000e-12,3.000000000000e-13,difference_from_finest_dt,-1.575061454951e-01
dt_s,epsilon,3.000000000000e-06,3,3.000000000000e-13,1.000000000000e-13,scaled_max_error,-9.287781049707e-01
dt_s,epsilon,3.000000000000e-06,3,3.000000000000e-13,1.000000000000e-13,abs_R16,-2.519589329446e+00
dt_s,epsilon,3.000000000000e-06,3,3.000000000000e-13,1.000000000000e-13,abs_R26,-1.470996125853e+00
dt_s,epsilon,1.000000000000e-05,3,3.000000000000e-11,1.000000000000e-11,scaled_max_error,1.955827405476e+00
dt_s,epsilon,1.000000000000e-05,3,3.000000000000e-11,1.000000000000e-11,abs_R16,1.973118202153e+00
dt_s,epsilon,1.000000000000e-05,3,3.000000000000e-11,1.000000000000e-11,abs_R26,1.963632679351e+00
dt_s,epsilon,1.000000000000e-05,3,3.000000000000e-11,1.000000000000e-11,difference_from_finest_dt,1.955779517982e+00
dt_s,epsilon,1.000000000000e-05,3,1.000000000000e-11,3.000000000000e-12,scaled_max_error,2.001326726382e+00
dt_s,epsilon,1.000000000000e-05,3,1.000000000000e-11,3.000000000000e-12,abs_R16,1.982644611635e+00
dt_s,epsilon,1.000000000000e-05,3,1.000000000000e-11,3.000000000000e-12,abs_R26,1.799558979939e+00
dt_s,epsilon,1.000000000000e-05,3,1.000000000000e-11,3.000000000000e-12,difference_from_finest_dt,8.815534259809e-01
dt_s,epsilon,1.000000000000e-05,3,3.000000000000e-12,1.000000000000e-12,scaled_max_error,2.009251234099e+00
dt_s,epsilon,1.000000000000e-05,3,3.000000000000e-12,1.000000000000e-12,abs_R16,1.673644652908e+00
dt_s,epsilon,1.000000000000e-05,3,3.000000000000e-12,1.000000000000e-12,abs_R26,1.189384371311e+00
dt_s,epsilon,1.000000000000e-05,3,3.000000000000e-12,1.000000000000e-12,difference_from_finest_dt,2.191287429193e-01
dt_s,epsilon,1.000000000000e-05,3,1.000000000000e-12,3.000000000000e-13,scaled_max_error,-1.754990721767e+00
dt_s,epsilon,1.000000000000e-05,3,1.000000000000e-12,3.000000000000e-13,abs_R16,-3.116185809479e-01
dt_s,epsilon,1.000000000000e-05,3,1.000000000000e-12,3.000000000000e-13,abs_R26,-6.298272449508e-01
dt_s,epsilon,1.000000000000e-05,3,1.000000000000e-12,3.000000000000e-13,difference_from_finest_dt,-1.350888691716e-01
dt_s,epsilon,1.000000000000e-05,3,3.000000000000e-13,1.000000000000e-13,scaled_max_error,-1.105176246917e+00
dt_s,epsilon,1.000000000000e-05,3,3.000000000000e-13,1.000000000000e-13,abs_R16,-2.838821249813e+00
dt_s,epsilon,1.000000000000e-05,3,3.000000000000e-13,1.000000000000e-13,abs_R26,-1.797112938514e+00
dt_s,epsilon,3.000000000000e-05,3,3.000000000000e-11,1.000000000000e-11,scaled_max_error,1.961545728856e+00
dt_s,epsilon,3.000000000000e-05,3,3.000000000000e-11,1.000000000000e-11,abs_R16,1.961634365987e+00
