time_s,energy_MeV
8.45261599207134e-06,242.2248630953587
8.473181967721112e-06,242.54575351310712
8.493747943370885e-06,242.54575351314628
8.514313919020658e-06,243.3696206928044
8.53487989467043e-06,244.19414443527862
8.555445870320203e-06,244.19414443572802
8.576011845969976e-06,244.5196671157184
8.596577821619748e-06,245.34457844282267
8.617143797269521e-06,245.34457844283705
8.637709772919294e-06,246.16970870546555
8.658275748569067e-06,246.9962505740132
8.67884172421884e-06,247.82232549200893
8.699407699868612e-06,247.3216013682223
8.719973675518385e-06,248.14765649709057
8.740539651168158e-06,248.9747954852185
8.76110562681793e-06,248.97479548537413
8.781671602467703e-06,249.80187943747777
8.802237578117476e-06,250.628940027803
8.822803553767248e-06,250.12961247729703
8.843369529417021e-06,250.9576020646092
8.863935505066794e-06,251.7853304643744
8.884501480716567e-06,251.78533046459646
8.90506745636634e-06,252.6132297056855
8.925633432016112e-06,253.44214001521635
8.946199407665885e-06,253.7757016069518
8.966765383315658e-06,253.7757016069924
8.98733135896543e-06,254.60415447258262
9.007897334615203e-06,255.4338230674762
9.028463310264976e-06,255.4338230679712
9.049029285914748e-06,255.768851877957
9.069595261564521e-06,256.59809647271
9.090161237214294e-06,256.5980964727292
9.110727212864067e-06,257.4282620175652
9.13129318851384e-06,258.25858335366917
9.151859164163612e-06,258.2585833541682
9.172425139813385e-06,258.59499355614406
9.192991115463158e-06,259.42586744533077
9.21355709111293e-06,260.25669750621955
9.234123066762703e-06,260.25669750636285
9.254689042412476e-06,261.08751757238696
9.275255018062248e-06,261.91915085378986
9.295820993712021e-06,261.43040817386225
9.316386969361794e-06,262.261898313991
9.336952945011567e-06,263.0931949514616
9.35751892066134e-06,263.09319495168285
9.378084896311112e-06,263.9254648882053
9.398650871960885e-06,264.7576885366223
9.419216847610658e-06,265.1021221735047
9.43978282326043e-06,265.1021221735545
9.460348798910203e-06,265.93482042248826
9.480914774559976e-06,266.7676951037124
9.501480750209748e-06,266.76769510419905
9.522046725859521e-06,267.60034355188657
9.542612701509294e-06,267.9465974300263
9.563178677159067e-06,267.9465974300476
9.58374465280884e-06,268.7798791315109
9.604310628458612e-06,269.6131333462626
